term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
HIST1H1E_human_tf_ARCHS4_coexpression	1.297727582	-0.000631847	0.999513231	0.999513231	['EEF1A1P5']	ARCHS4 (coexpressed genes)	downregulated
TERF2_human_tf_ARCHS4_coexpression	1.295821188	-0.000630919	0.999513231	0.999513231	['MAP1B']	ARCHS4 (coexpressed genes)	downregulated
HIST1H1B_human_tf_ARCHS4_coexpression	1.29255815	-0.00062933	0.999513231	0.999513231	['TMEM56']	ARCHS4 (coexpressed genes)	downregulated
FOXK1_human_tf_ARCHS4_coexpression	1.302823341	-0.000634328	0.999513231	0.999513231	['FLNA']	ARCHS4 (coexpressed genes)	downregulated
PRDM7_human_tf_ARCHS4_coexpression	1.291109921	-0.000628625	0.999513231	0.999513231	['BMS1P17']	ARCHS4 (coexpressed genes)	downregulated
RBM5_human_tf_ARCHS4_coexpression	1.286447107	-0.000626354	0.999513231	0.999513231	['ATP1A2']	ARCHS4 (coexpressed genes)	downregulated
GATA3_human_tf_ARCHS4_coexpression	1.284668061	-0.000625488	0.999513231	0.999513231	['HSPB8']	ARCHS4 (coexpressed genes)	downregulated
EZH1_human_tf_ARCHS4_coexpression	1.281269154	-0.000623833	0.999513231	0.999513231	['KLF2']	ARCHS4 (coexpressed genes)	downregulated
MNT_human_tf_ARCHS4_coexpression	1.280270697	-0.000623347	0.999513231	0.999513231	['KLF2']	ARCHS4 (coexpressed genes)	downregulated
PDS5B_human_tf_ARCHS4_coexpression	1.278020474	-0.000622252	0.999513231	0.999513231	['MAP1B']	ARCHS4 (coexpressed genes)	downregulated
CEBPB_human_tf_ARCHS4_coexpression	1.272382951	-0.000619507	0.999513231	0.999513231	['CCL2']	ARCHS4 (coexpressed genes)	downregulated
ERF_human_tf_ARCHS4_coexpression	1.288322017	-0.000627267	0.999513231	0.999513231	['FLNA']	ARCHS4 (coexpressed genes)	downregulated
MIER1_human_tf_ARCHS4_coexpression	1.303784039	-0.000634796	0.999513231	0.999513231	['LMBRD1']	ARCHS4 (coexpressed genes)	downregulated
BRPF1_human_tf_ARCHS4_coexpression	1.306898113	-0.000636312	0.999513231	0.999513231	['FLNA']	ARCHS4 (coexpressed genes)	downregulated
DUS3L_human_tf_ARCHS4_coexpression	1.308843842	-0.000637259	0.999513231	0.999513231	['KIAA0125P1']	ARCHS4 (coexpressed genes)	downregulated
TSC22D2_human_tf_ARCHS4_coexpression	1.346233585	-0.000655464	0.999513231	0.999513231	['RP11-329J18.4']	ARCHS4 (coexpressed genes)	downregulated
HOXB6_human_tf_ARCHS4_coexpression	1.341194468	-0.00065301	0.999513231	0.999513231	['FOXF1']	ARCHS4 (coexpressed genes)	downregulated
NKX2-4_human_tf_ARCHS4_coexpression	1.340842269	-0.000652839	0.999513231	0.999513231	['CKB']	ARCHS4 (coexpressed genes)	downregulated
IRF7_human_tf_ARCHS4_coexpression	1.340259875	-0.000652555	0.999513231	0.999513231	['SLAMF7']	ARCHS4 (coexpressed genes)	downregulated
GATAD2A_human_tf_ARCHS4_coexpression	1.335749926	-0.000650359	0.999513231	0.999513231	['FLNA']	ARCHS4 (coexpressed genes)	downregulated
HIVEP2_human_tf_ARCHS4_coexpression	1.331903797	-0.000648487	0.999513231	0.999513231	['UTRN']	ARCHS4 (coexpressed genes)	downregulated
PRDM5_human_tf_ARCHS4_coexpression	1.330911853	-0.000648004	0.999513231	0.999513231	['BMS1P17']	ARCHS4 (coexpressed genes)	downregulated
E2F4_human_tf_ARCHS4_coexpression	1.328519312	-0.000646839	0.999513231	0.999513231	['RP11-123K3.4']	ARCHS4 (coexpressed genes)	downregulated
HMGB1_human_tf_ARCHS4_coexpression	1.328223806	-0.000646695	0.999513231	0.999513231	['FKBP3']	ARCHS4 (coexpressed genes)	downregulated
THAP9_human_tf_ARCHS4_coexpression	1.324515386	-0.000644889	0.999513231	0.999513231	['ORC3']	ARCHS4 (coexpressed genes)	downregulated
NCOR1_human_tf_ARCHS4_coexpression	1.324312882	-0.000644791	0.999513231	0.999513231	['UTRN']	ARCHS4 (coexpressed genes)	downregulated
NR2C2_human_tf_ARCHS4_coexpression	1.324286574	-0.000644778	0.999513231	0.999513231	['UTRN']	ARCHS4 (coexpressed genes)	downregulated
IRX3_human_tf_ARCHS4_coexpression	1.319685004	-0.000642538	0.999513231	0.999513231	['AQP3']	ARCHS4 (coexpressed genes)	downregulated
GTF2E2_human_tf_ARCHS4_coexpression	1.311541785	-0.000638573	0.999513231	0.999513231	['BZW1P2']	ARCHS4 (coexpressed genes)	downregulated
E4F1_human_tf_ARCHS4_coexpression	1.310944923	-0.000638282	0.999513231	0.999513231	['FLNA']	ARCHS4 (coexpressed genes)	downregulated
TOE1_human_tf_ARCHS4_coexpression	1.416959967	-0.000689899	0.999513231	0.999513231	['LIMS2']	ARCHS4 (coexpressed genes)	downregulated
ZNF646_human_tf_ARCHS4_coexpression	1.607746531	-0.000782791	0.999513231	0.999513231	['HOMER2P2']	ARCHS4 (coexpressed genes)	downregulated
ZNF587_human_tf_ARCHS4_coexpression	1.607942763	-0.000782886	0.999513231	0.999513231	['DCUN1D4']	ARCHS4 (coexpressed genes)	downregulated
MIXL1_human_tf_ARCHS4_coexpression	0.835417593	-0.000406754	0.999513231	0.999513231	['MTCYBP18']	ARCHS4 (coexpressed genes)	upregulated
MBNL3_human_tf_ARCHS4_coexpression	1.052976122	-0.00051268	0.999513231	0.999513231	['BPGM']	ARCHS4 (coexpressed genes)	upregulated
HLA-DRB3_human_tf_ARCHS4_coexpression	1.053390696	-0.000512882	0.999513231	0.999513231	['VAMP8']	ARCHS4 (coexpressed genes)	upregulated
MYT1L_human_tf_ARCHS4_coexpression	1.056627954	-0.000514458	0.999513231	0.999513231	['CAMK2N1']	ARCHS4 (coexpressed genes)	upregulated
MYSM1_human_tf_ARCHS4_coexpression	1.060029083	-0.000516114	0.999513231	0.999513231	['GIMAP3P']	ARCHS4 (coexpressed genes)	upregulated
ZIM2_human_tf_ARCHS4_coexpression	1.06186425	-0.000517008	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
TFAP4_human_tf_ARCHS4_coexpression	1.062500577	-0.000517318	0.999513231	0.999513231	['LY6G6E']	ARCHS4 (coexpressed genes)	upregulated
RC3H2_human_tf_ARCHS4_coexpression	1.052181856	-0.000512294	0.999513231	0.999513231	['SDF2L1']	ARCHS4 (coexpressed genes)	upregulated
GATAD2B_human_tf_ARCHS4_coexpression	1.064182517	-0.000518137	0.999513231	0.999513231	['MKI67']	ARCHS4 (coexpressed genes)	upregulated
IRF5_human_tf_ARCHS4_coexpression	1.06604891	-0.000519045	0.999513231	0.999513231	['TREM2']	ARCHS4 (coexpressed genes)	upregulated
NR3C1_human_tf_ARCHS4_coexpression	1.07426472	-0.000523046	0.999513231	0.999513231	['SEMA7A']	ARCHS4 (coexpressed genes)	upregulated
VSX2_human_tf_ARCHS4_coexpression	1.074781558	-0.000523297	0.999513231	0.999513231	['CAMSAP3']	ARCHS4 (coexpressed genes)	upregulated
NR4A3_human_tf_ARCHS4_coexpression	1.076070792	-0.000523925	0.999513231	0.999513231	['C17ORF96']	ARCHS4 (coexpressed genes)	upregulated
HOXC8_human_tf_ARCHS4_coexpression	1.079138067	-0.000525418	0.999513231	0.999513231	['AL589743.1']	ARCHS4 (coexpressed genes)	upregulated
THAP9_human_tf_ARCHS4_coexpression	1.082473374	-0.000527042	0.999513231	0.999513231	['MSMO1']	ARCHS4 (coexpressed genes)	upregulated
NR4A1_human_tf_ARCHS4_coexpression	1.064679846	-0.000518379	0.999513231	0.999513231	['HID1']	ARCHS4 (coexpressed genes)	upregulated
NFE2_human_tf_ARCHS4_coexpression	1.083858958	-0.000527717	0.999513231	0.999513231	['VAMP8']	ARCHS4 (coexpressed genes)	upregulated
TAL2_human_tf_ARCHS4_coexpression	1.051221844	-0.000511826	0.999513231	0.999513231	['ZACN']	ARCHS4 (coexpressed genes)	upregulated
KLF3_human_tf_ARCHS4_coexpression	1.044090667	-0.000508354	0.999513231	0.999513231	['KLF5']	ARCHS4 (coexpressed genes)	upregulated
RERE_human_tf_ARCHS4_coexpression	1.006712102	-0.000490155	0.999513231	0.999513231	['SPTBN2']	ARCHS4 (coexpressed genes)	upregulated
PKHD1_human_tf_ARCHS4_coexpression	1.01035784	-0.00049193	0.999513231	0.999513231	['RP11-400G3.5']	ARCHS4 (coexpressed genes)	upregulated
FOXO3_human_tf_ARCHS4_coexpression	1.015227376	-0.000494301	0.999513231	0.999513231	['BPGM']	ARCHS4 (coexpressed genes)	upregulated
SHOX_human_tf_ARCHS4_coexpression	1.015563338	-0.000494465	0.999513231	0.999513231	['MTCYBP18']	ARCHS4 (coexpressed genes)	upregulated
MKRN1_human_tf_ARCHS4_coexpression	1.019348292	-0.000496307	0.999513231	0.999513231	['BPGM']	ARCHS4 (coexpressed genes)	upregulated
SCAPER_human_tf_ARCHS4_coexpression	1.020881811	-0.000497054	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
NFKB2_human_tf_ARCHS4_coexpression	1.04909609	-0.000510791	0.999513231	0.999513231	['C17ORF96']	ARCHS4 (coexpressed genes)	upregulated
MECP2_human_tf_ARCHS4_coexpression	1.031565427	-0.000502256	0.999513231	0.999513231	['LMTK3']	ARCHS4 (coexpressed genes)	upregulated
IRF8_human_tf_ARCHS4_coexpression	1.032619488	-0.000502769	0.999513231	0.999513231	['VAMP8']	ARCHS4 (coexpressed genes)	upregulated
RGS9_human_tf_ARCHS4_coexpression	1.036844817	-0.000504826	0.999513231	0.999513231	['SYNE4']	ARCHS4 (coexpressed genes)	upregulated
HELZ_human_tf_ARCHS4_coexpression	1.038264204	-0.000505517	0.999513231	0.999513231	['MTRNR2L10']	ARCHS4 (coexpressed genes)	upregulated
NFIA_human_tf_ARCHS4_coexpression	1.038594859	-0.000505678	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
NEUROD4_human_tf_ARCHS4_coexpression	1.038731995	-0.000505745	0.999513231	0.999513231	['GRIN2D']	ARCHS4 (coexpressed genes)	upregulated
U2AF1L4_human_tf_ARCHS4_coexpression	1.042611881	-0.000507634	0.999513231	0.999513231	['AL049758.2']	ARCHS4 (coexpressed genes)	upregulated
TFAP2B_human_tf_ARCHS4_coexpression	1.031822535	-0.000502381	0.999513231	0.999513231	['YBX1P1']	ARCHS4 (coexpressed genes)	upregulated
MXI1_human_tf_ARCHS4_coexpression	1.086191766	-0.000528853	0.999513231	0.999513231	['BPGM']	ARCHS4 (coexpressed genes)	upregulated
PAX6_human_tf_ARCHS4_coexpression	1.086963531	-0.000529228	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
MBNL2_human_tf_ARCHS4_coexpression	1.095734432	-0.000533499	0.999513231	0.999513231	['CAMK2N1']	ARCHS4 (coexpressed genes)	upregulated
ZNF366_human_tf_ARCHS4_coexpression	1.140734119	-0.000555409	0.999513231	0.999513231	['TREM2']	ARCHS4 (coexpressed genes)	upregulated
ZFR2_human_tf_ARCHS4_coexpression	1.142422504	-0.000556231	0.999513231	0.999513231	['PAFAH1B3']	ARCHS4 (coexpressed genes)	upregulated
ZFAT_human_tf_ARCHS4_coexpression	1.144811016	-0.000557394	0.999513231	0.999513231	['SEMA7A']	ARCHS4 (coexpressed genes)	upregulated
PRR12_human_tf_ARCHS4_coexpression	1.146841785	-0.000558382	0.999513231	0.999513231	['FASN']	ARCHS4 (coexpressed genes)	upregulated
SP8_human_tf_ARCHS4_coexpression	1.148284439	-0.000559085	0.999513231	0.999513231	['NIPSNAP1']	ARCHS4 (coexpressed genes)	upregulated
ZNF16_human_tf_ARCHS4_coexpression	1.148572344	-0.000559225	0.999513231	0.999513231	['SFT2D3']	ARCHS4 (coexpressed genes)	upregulated
ST18_human_tf_ARCHS4_coexpression	1.133771928	-0.000552019	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
SOX5_human_tf_ARCHS4_coexpression	1.153066345	-0.000561413	0.999513231	0.999513231	['RP11-759F5.1']	ARCHS4 (coexpressed genes)	upregulated
SSH1_human_tf_ARCHS4_coexpression	1.163676313	-0.000566579	0.999513231	0.999513231	['SEMA7A']	ARCHS4 (coexpressed genes)	upregulated
SATB1_human_tf_ARCHS4_coexpression	1.166973264	-0.000568184	0.999513231	0.999513231	['EPHB6']	ARCHS4 (coexpressed genes)	upregulated
ZNF208_human_tf_ARCHS4_coexpression	1.172010845	-0.000570637	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
RELA_human_tf_ARCHS4_coexpression	1.172479026	-0.000570865	0.999513231	0.999513231	['IRAK1']	ARCHS4 (coexpressed genes)	upregulated
ZBTB43_human_tf_ARCHS4_coexpression	1.177898515	-0.000573504	0.999513231	0.999513231	['GIMAP3P']	ARCHS4 (coexpressed genes)	upregulated
ZBTB7A_human_tf_ARCHS4_coexpression	1.179285109	-0.000574179	0.999513231	0.999513231	['RP5-1057J7.1']	ARCHS4 (coexpressed genes)	upregulated
PBRM1_human_tf_ARCHS4_coexpression	1.153704939	-0.000561724	0.999513231	0.999513231	['MKI67']	ARCHS4 (coexpressed genes)	upregulated
POU2F1_human_tf_ARCHS4_coexpression	1.130781969	-0.000550563	0.999513231	0.999513231	['FAM64A']	ARCHS4 (coexpressed genes)	upregulated
TFDP2_human_tf_ARCHS4_coexpression	1.129446728	-0.000549913	0.999513231	0.999513231	['MKI67']	ARCHS4 (coexpressed genes)	upregulated
NFIX_human_tf_ARCHS4_coexpression	1.124335053	-0.000547424	0.999513231	0.999513231	['SPTBN2']	ARCHS4 (coexpressed genes)	upregulated
REST_human_tf_ARCHS4_coexpression	1.096775213	-0.000534006	0.999513231	0.999513231	['SPIC']	ARCHS4 (coexpressed genes)	upregulated
REL_human_tf_ARCHS4_coexpression	1.098302846	-0.000534749	0.999513231	0.999513231	['RP5-1057J7.1']	ARCHS4 (coexpressed genes)	upregulated
SMAD4_human_tf_ARCHS4_coexpression	1.100260955	-0.000535703	0.999513231	0.999513231	['YIPF2']	ARCHS4 (coexpressed genes)	upregulated
MTF1_human_tf_ARCHS4_coexpression	1.103711615	-0.000537383	0.999513231	0.999513231	['SLC31A2']	ARCHS4 (coexpressed genes)	upregulated
TOX4_human_tf_ARCHS4_coexpression	1.104713591	-0.000537871	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
ZFP30_human_tf_ARCHS4_coexpression	1.105289373	-0.000538151	0.999513231	0.999513231	['TMX2-CTNND1']	ARCHS4 (coexpressed genes)	upregulated
POU3F3_human_tf_ARCHS4_coexpression	1.107761983	-0.000539355	0.999513231	0.999513231	['MEX3A']	ARCHS4 (coexpressed genes)	upregulated
TSC22D2_human_tf_ARCHS4_coexpression	1.11112231	-0.000540991	0.999513231	0.999513231	['MIEN1']	ARCHS4 (coexpressed genes)	upregulated
ZNF213_human_tf_ARCHS4_coexpression	1.112207526	-0.000541519	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
SATB2_human_tf_ARCHS4_coexpression	1.11421923	-0.000542499	0.999513231	0.999513231	['RP11-402P6.15']	ARCHS4 (coexpressed genes)	upregulated
MXD1_human_tf_ARCHS4_coexpression	1.115613566	-0.000543178	0.999513231	0.999513231	['RP1-229K20.5']	ARCHS4 (coexpressed genes)	upregulated
OSR2_human_tf_ARCHS4_coexpression	1.117334923	-0.000544016	0.999513231	0.999513231	['DKK1']	ARCHS4 (coexpressed genes)	upregulated
OLIG2_human_tf_ARCHS4_coexpression	1.11820431	-0.000544439	0.999513231	0.999513231	['ATP6V0E2']	ARCHS4 (coexpressed genes)	upregulated
PAX5_human_tf_ARCHS4_coexpression	1.120113413	-0.000545369	0.999513231	0.999513231	['SEMA7A']	ARCHS4 (coexpressed genes)	upregulated
TIPARP_human_tf_ARCHS4_coexpression	1.121523473	-0.000546055	0.999513231	0.999513231	['LRRC59']	ARCHS4 (coexpressed genes)	upregulated
FOSL2_human_tf_ARCHS4_coexpression	1.006015835	-0.000489816	0.999513231	0.999513231	['SLC31A2']	ARCHS4 (coexpressed genes)	upregulated
KLF12_human_tf_ARCHS4_coexpression	0.999892523	-0.000486835	0.999513231	0.999513231	['GIMAP3P']	ARCHS4 (coexpressed genes)	upregulated
JUN_human_tf_ARCHS4_coexpression	0.996210952	-0.000485042	0.999513231	0.999513231	['MT-ATP8']	ARCHS4 (coexpressed genes)	upregulated
TBX1_human_tf_ARCHS4_coexpression	0.993515663	-0.00048373	0.999513231	0.999513231	['DUPD1']	ARCHS4 (coexpressed genes)	upregulated
CREM_human_tf_ARCHS4_coexpression	0.838801749	-0.000408402	0.999513231	0.999513231	['RP11-550F7.1']	ARCHS4 (coexpressed genes)	upregulated
MEIS1_human_tf_ARCHS4_coexpression	0.842727902	-0.000410313	0.999513231	0.999513231	['PSMC1P2']	ARCHS4 (coexpressed genes)	upregulated
EBF1_human_tf_ARCHS4_coexpression	0.852058751	-0.000414856	0.999513231	0.999513231	['HN1']	ARCHS4 (coexpressed genes)	upregulated
BAZ2B_human_tf_ARCHS4_coexpression	0.856718618	-0.000417125	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
EMX1_human_tf_ARCHS4_coexpression	0.857320971	-0.000417418	0.999513231	0.999513231	['ACTL8']	ARCHS4 (coexpressed genes)	upregulated
NEUROD2_human_tf_ARCHS4_coexpression	0.857682103	-0.000417594	0.999513231	0.999513231	['MTCYBP18']	ARCHS4 (coexpressed genes)	upregulated
PAX4_human_tf_ARCHS4_coexpression	0.830936381	-0.000404572	0.999513231	0.999513231	['LY6G6E']	ARCHS4 (coexpressed genes)	upregulated
DMAP1_human_tf_ARCHS4_coexpression	0.862804578	-0.000420088	0.999513231	0.999513231	['PRAF2']	ARCHS4 (coexpressed genes)	upregulated
CLOCK_human_tf_ARCHS4_coexpression	0.880715565	-0.000428809	0.999513231	0.999513231	['ACTL8']	ARCHS4 (coexpressed genes)	upregulated
BACH1_human_tf_ARCHS4_coexpression	0.883991455	-0.000430404	0.999513231	0.999513231	['SLC31A2']	ARCHS4 (coexpressed genes)	upregulated
GABPB1_human_tf_ARCHS4_coexpression	0.886045547	-0.000431404	0.999513231	0.999513231	['TOP2A']	ARCHS4 (coexpressed genes)	upregulated
GABPA_human_tf_ARCHS4_coexpression	0.896161524	-0.000436329	0.999513231	0.999513231	['CCNA2']	ARCHS4 (coexpressed genes)	upregulated
CREBL2_human_tf_ARCHS4_coexpression	0.897185606	-0.000436828	0.999513231	0.999513231	['TREM2']	ARCHS4 (coexpressed genes)	upregulated
ARNTL_human_tf_ARCHS4_coexpression	0.898708263	-0.000437569	0.999513231	0.999513231	['CLIC3']	ARCHS4 (coexpressed genes)	upregulated
CREB5_human_tf_ARCHS4_coexpression	0.869249473	-0.000423226	0.999513231	0.999513231	['RP1-229K20.5']	ARCHS4 (coexpressed genes)	upregulated
PAX2_human_tf_ARCHS4_coexpression	0.8197647	-0.000399133	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
GTF2IRD2B_human_tf_ARCHS4_coexpression	0.81765569	-0.000398106	0.999513231	0.999513231	['H3F3AP4']	ARCHS4 (coexpressed genes)	upregulated
MLLT3_human_tf_ARCHS4_coexpression	0.81758654	-0.000398072	0.999513231	0.999513231	['OVOL3']	ARCHS4 (coexpressed genes)	upregulated
ETV2_human_tf_ARCHS4_coexpression	0.650132303	-0.000316541	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
EVX1_human_tf_ARCHS4_coexpression	0.651959962	-0.000317431	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
HMGB4_human_tf_ARCHS4_coexpression	0.65487416	-0.00031885	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
EVX2_human_tf_ARCHS4_coexpression	0.656593013	-0.000319687	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
FOXO6_human_tf_ARCHS4_coexpression	0.66042511	-0.000321552	0.999513231	0.999513231	['MTRNR2L11']	ARCHS4 (coexpressed genes)	upregulated
DHX57_human_tf_ARCHS4_coexpression	0.685451085	-0.000333737	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
BCL11A_human_tf_ARCHS4_coexpression	0.700054084	-0.000340847	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
BPNT1_human_tf_ARCHS4_coexpression	0.721514311	-0.000351296	0.999513231	0.999513231	['SPINT2']	ARCHS4 (coexpressed genes)	upregulated
GTF2H2_human_tf_ARCHS4_coexpression	0.779400181	-0.00037948	0.999513231	0.999513231	['RP11-1029F8.1']	ARCHS4 (coexpressed genes)	upregulated
HOMEZ_human_tf_ARCHS4_coexpression	0.77968618	-0.000379619	0.999513231	0.999513231	['CTU1']	ARCHS4 (coexpressed genes)	upregulated
EGR3_human_tf_ARCHS4_coexpression	0.781059061	-0.000380288	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
JRKL_human_tf_ARCHS4_coexpression	0.790189602	-0.000384733	0.999513231	0.999513231	['FDPSP7']	ARCHS4 (coexpressed genes)	upregulated
NOTO_human_tf_ARCHS4_coexpression	0.799205696	-0.000389123	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
MBD4_human_tf_ARCHS4_coexpression	0.799338086	-0.000389187	0.999513231	0.999513231	['H3F3AP4']	ARCHS4 (coexpressed genes)	upregulated
CHD9_human_tf_ARCHS4_coexpression	0.804104679	-0.000391508	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
MAFF_human_tf_ARCHS4_coexpression	0.900994894	-0.000438683	0.999513231	0.999513231	['CT45A5']	ARCHS4 (coexpressed genes)	upregulated
SOX6_human_tf_ARCHS4_coexpression	1.18122685	-0.000575124	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
HOXA3_human_tf_ARCHS4_coexpression	0.905526121	-0.000440889	0.999513231	0.999513231	['PDZK1IP1']	ARCHS4 (coexpressed genes)	upregulated
IRX2_human_tf_ARCHS4_coexpression	0.908343601	-0.000442261	0.999513231	0.999513231	['WWC1']	ARCHS4 (coexpressed genes)	upregulated
ONECUT1_human_tf_ARCHS4_coexpression	0.964695636	-0.000469698	0.999513231	0.999513231	['EFNA3']	ARCHS4 (coexpressed genes)	upregulated
PKNOX1_human_tf_ARCHS4_coexpression	0.967007191	-0.000470823	0.999513231	0.999513231	['LY6G6E']	ARCHS4 (coexpressed genes)	upregulated
FOXO1_human_tf_ARCHS4_coexpression	0.968864501	-0.000471728	0.999513231	0.999513231	['COL10A1']	ARCHS4 (coexpressed genes)	upregulated
CAMTA1_human_tf_ARCHS4_coexpression	0.969637329	-0.000472104	0.999513231	0.999513231	['CAMK2N1']	ARCHS4 (coexpressed genes)	upregulated
KLF7_human_tf_ARCHS4_coexpression	0.971745797	-0.00047313	0.999513231	0.999513231	['HN1']	ARCHS4 (coexpressed genes)	upregulated
PDX1_human_tf_ARCHS4_coexpression	0.973222096	-0.000473849	0.999513231	0.999513231	['IGFL1P1']	ARCHS4 (coexpressed genes)	upregulated
CUX1_human_tf_ARCHS4_coexpression	0.963381593	-0.000469058	0.999513231	0.999513231	['ZNF185']	ARCHS4 (coexpressed genes)	upregulated
CIC_human_tf_ARCHS4_coexpression	0.974062609	-0.000474258	0.999513231	0.999513231	['ATP13A2']	ARCHS4 (coexpressed genes)	upregulated
RFX4_human_tf_ARCHS4_coexpression	0.980795487	-0.000477537	0.999513231	0.999513231	['C4ORF51']	ARCHS4 (coexpressed genes)	upregulated
FMNL2_human_tf_ARCHS4_coexpression	0.986959305	-0.000480538	0.999513231	0.999513231	['CAMK2N1']	ARCHS4 (coexpressed genes)	upregulated
HLA-DQB1_human_tf_ARCHS4_coexpression	0.987271093	-0.00048069	0.999513231	0.999513231	['SEMA7A']	ARCHS4 (coexpressed genes)	upregulated
SHOX2_human_tf_ARCHS4_coexpression	0.987889697	-0.000480991	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
HOXB3_human_tf_ARCHS4_coexpression	0.990080176	-0.000482057	0.999513231	0.999513231	['LMNB2']	ARCHS4 (coexpressed genes)	upregulated
TBX6_human_tf_ARCHS4_coexpression	0.990357167	-0.000482192	0.999513231	0.999513231	['PIWIL3']	ARCHS4 (coexpressed genes)	upregulated
PLAGL1_human_tf_ARCHS4_coexpression	0.974950199	-0.000474691	0.999513231	0.999513231	['C2ORF27AP3']	ARCHS4 (coexpressed genes)	upregulated
SP7_human_tf_ARCHS4_coexpression	0.963153904	-0.000468947	0.999513231	0.999513231	['OVOL3']	ARCHS4 (coexpressed genes)	upregulated
FOXN2_human_tf_ARCHS4_coexpression	0.960790493	-0.000467796	0.999513231	0.999513231	['SPDYE6']	ARCHS4 (coexpressed genes)	upregulated
ZC3H10_human_tf_ARCHS4_coexpression	0.95841761	-0.000466641	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
FOXG1_human_tf_ARCHS4_coexpression	0.909029053	-0.000442594	0.999513231	0.999513231	['MEX3A']	ARCHS4 (coexpressed genes)	upregulated
ETV6_human_tf_ARCHS4_coexpression	0.912722544	-0.000444393	0.999513231	0.999513231	['VAMP8']	ARCHS4 (coexpressed genes)	upregulated
CHD7_human_tf_ARCHS4_coexpression	0.918472393	-0.000447192	0.999513231	0.999513231	['NIPSNAP1']	ARCHS4 (coexpressed genes)	upregulated
KLF10_human_tf_ARCHS4_coexpression	0.921881733	-0.000448852	0.999513231	0.999513231	['RP1-34B20.4']	ARCHS4 (coexpressed genes)	upregulated
BNC2_human_tf_ARCHS4_coexpression	0.928806048	-0.000452224	0.999513231	0.999513231	['COL10A1']	ARCHS4 (coexpressed genes)	upregulated
DZIP1_human_tf_ARCHS4_coexpression	0.932241261	-0.000453896	0.999513231	0.999513231	['C9ORF129']	ARCHS4 (coexpressed genes)	upregulated
TBX22_human_tf_ARCHS4_coexpression	0.934295603	-0.000454896	0.999513231	0.999513231	['MTRNR2L11']	ARCHS4 (coexpressed genes)	upregulated
SOX30_human_tf_ARCHS4_coexpression	0.936931743	-0.00045618	0.999513231	0.999513231	['FAM71F2']	ARCHS4 (coexpressed genes)	upregulated
PLAG1_human_tf_ARCHS4_coexpression	0.940147324	-0.000457746	0.999513231	0.999513231	['RPL17-C18ORF32']	ARCHS4 (coexpressed genes)	upregulated
HEYL_human_tf_ARCHS4_coexpression	0.941304366	-0.000458309	0.999513231	0.999513231	['TNNC1']	ARCHS4 (coexpressed genes)	upregulated
ARID5B_human_tf_ARCHS4_coexpression	0.941645082	-0.000458475	0.999513231	0.999513231	['DKK1']	ARCHS4 (coexpressed genes)	upregulated
NEUROD1_human_tf_ARCHS4_coexpression	0.950979586	-0.00046302	0.999513231	0.999513231	['C2ORF27AP3']	ARCHS4 (coexpressed genes)	upregulated
NEUROG2_human_tf_ARCHS4_coexpression	0.952363946	-0.000463694	0.999513231	0.999513231	['COL10A1']	ARCHS4 (coexpressed genes)	upregulated
FAM171B_human_tf_ARCHS4_coexpression	0.954597725	-0.000464781	0.999513231	0.999513231	['SNTG1']	ARCHS4 (coexpressed genes)	upregulated
RPA4_human_tf_ARCHS4_coexpression	0.95800619	-0.000466441	0.999513231	0.999513231	['COL10A1']	ARCHS4 (coexpressed genes)	upregulated
