term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
hsa-miR-3170	1.825569206	-0.236617744	0.999999037	0.878435203	"['MANEAL', 'NR2F6']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-513b-5p	1.730857534	-0.224341867	0.999999924	0.878435203	"['GLP2R', 'SOBP']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-425-5p	1.776198096	-0.230218599	0.999999037	0.878435203	"['BIRC5', 'CYB561']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-676	1.624584144	-0.21035392	0.999999845	0.878550664	"['TMOD1', 'JPH2', 'PDE4D', 'FGL2', 'PMP22', 'CNTN1', 'IGFBP6', 'BVES', 'C1ORF50']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-17-5p	0.743844995	-0.096240887	0.999999037	0.878637395	"['CDS1', 'CAMK2N1', 'RASAL1', 'DHCR24', 'HSD17B10', 'RAB11FIP4', 'HID1']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-124-3p	-0.323172002	0.041768783	0.999999037	0.878757508	"['CEBPA', 'MAGEA12', 'SFT2D3', 'CLIC3', 'UHRF1', 'AMIGO2', 'AKR1B1', 'HSD17B10', 'ALDH3B2', 'MUC1', 'EIF4EBP1', 'TMED1', 'AP1M2', 'SLC35A2', 'SDF2L1', 'SLC31A2', 'CDKN2A', 'IGFBP3', 'HMGA1', 'DHCR24', 'ZWINT', 'TRAIP', 'VAMP8', 'RPIA', 'ADAM15', 'TMEM54', 'TMEM79', 'KIF2C', 'CALR', 'LGR5']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-195-5p	0.487385657	-0.062927775	0.999999924	0.878874736	"['PTPRD', 'DOCK11', 'BTG2', 'KATNAL1', 'TPM2', 'RAB23', 'PDE4D', 'AKT3', 'CCL4', 'GLP2R', 'TLL1', 'PHYHIP']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3646	1.342476433	-0.171953961	0.999999924	0.879776716	"['SYNM', 'MYOCD', 'PDE4D']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-548a-5p	1.263202961	-0.161800049	0.999999037	0.879776716	"['KIF2C', 'MKI67', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-548a-5p	1.288860126	-0.165086402	0.999999924	0.879776716	"['KATNAL1', 'KIAA1586', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-96-5p	1.361497429	-0.174390306	0.999999924	0.879776716	"['SYNM', 'RGS2', 'ZEB1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-548j-5p	1.265481107	-0.16209185	0.999999037	0.879776716	"['KIF2C', 'MKI67', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6127	0.895624676	-0.114384849	0.999999037	0.880104032	"['SLC9A3R1', 'HMGA1', 'MYH14', 'TK1', 'PPFIA3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4506	-0.798949438	0.102036977	0.999999845	0.88010511	"['SH3GL3', 'CHRM3', 'BTG2', 'SETD3', 'EIF4E3', 'SLC46A2', 'BNC2', 'PTPRQ', 'DGKB', 'RNF180', 'FGL2', 'DCUN1D4', 'RHOBTB3', 'SLC8A1', 'PTGS1', 'EPB41L5', 'RGS5', 'ADAMTS19', 'RGS1', 'SPEG', 'NCAM1', 'HMGCLL1', 'BVES', 'TNS1', 'SEPT10', 'NLGN4X', 'HFM1', 'DTNA', 'SLC2A12', 'SORBS1', 'ANO5', 'PTPRD', 'IGSF10', 'SFRP2', 'DPY19L2', 'KATNAL1', 'RCAN2', 'FOSB', 'FXYD6', 'TLL1', 'MS4A1', 'PLEKHM3']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-148b-3p	0.717196882	-0.091553104	0.999999037	0.880157795	"['CCNA2', 'RPIA', 'ALDH3B2', 'POC1A', 'KIF2C', 'LAMC2', 'BPGM']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6771-3p	1.01271225	-0.129156635	0.999999037	0.880262278	"['MTRNR2L10', 'FASN', 'MSMO1', 'CALR']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-1228-3p	1.131874125	-0.144353989	0.999999924	0.880262278	"['PTGIS', 'FAM129A', 'PLA2G4A', 'KLF2']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6856-5p	1.090466924	-0.139073106	0.999999924	0.880262278	"['CHRM3', 'BNC2', 'AKT3', 'CHRDL1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-320b	1.782222525	-0.226121184	0.999999037	0.88084293	"['SEMA7A', 'HIST2H3A']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-141-3p	1.768560142	-0.224387756	0.999999037	0.88084293	"['KLF5', 'CDC25A']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6773-3p	1.749416753	-0.221958921	0.999999037	0.88084293	"['TCF15', 'FAM71F2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-500a-5p	1.715824728	-0.2176969	0.999999037	0.88084293	"['FAM71F2', 'MCM2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-190a-5p	1.812991747	-0.230025059	0.999999924	0.88084293	"['PTPRD', 'RAVER2']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-344	0.515114775	-0.06517968	0.999999845	0.881143938	"['TMOD1', 'MYOCD', 'DTNA', 'PDE1C', 'EGF', 'ADH1B', 'PDE4D', 'CEP85L', 'OLFM4', 'ARHGAP6', 'CARF', 'KIAA1107', 'CYP39A1', 'EPB41L5', 'ZFP36', 'KATNAL1', 'C1QTNF7', 'ADAMTS1', 'AKT3', 'RAVER2', 'BVES']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-344c	0.521765661	-0.066021246	0.999999845	0.881143938	"['TMOD1', 'MYOCD', 'DTNA', 'PDE1C', 'EGF', 'ADH1B', 'PDE4D', 'CEP85L', 'OLFM4', 'ARHGAP6', 'CARF', 'KIAA1107', 'CYP39A1', 'EPB41L5', 'ZFP36', 'KATNAL1', 'C1QTNF7', 'ADAMTS1', 'AKT3', 'RAVER2', 'BVES']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-1271-5p	3.626833003	-0.458265793	0.999999037	0.881302583	['ZNF185']	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-3097-3p	3.554481896	-0.449123922	0.999999037	0.881302583	['IRAK1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-1183	3.560259915	-0.449853999	0.999999924	0.881302583	['SYNM']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-133b	3.522102359	-0.44503263	0.999999037	0.881302583	['RNF103-CHMP3']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3686	3.469709944	-0.438412625	0.999999037	0.881302583	['TNNC1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-379-3p	3.650454764	-0.461250503	0.999999924	0.881302583	['PTGS2']	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-3097-3p	3.591226213	-0.453766723	0.999999924	0.881302583	['LIFR']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-1207-3p	3.536711266	-0.446878527	0.999999924	0.881302583	['CSRP1']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3118	3.487399227	-0.440647741	0.999999924	0.881302583	['SMOC2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4319	3.439792322	-0.434632406	0.999999037	0.881302583	['HID1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4297	3.574119801	-0.451605255	0.999999924	0.881302583	['DPYSL3']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-516b-5p	3.717135327	-0.469675876	0.999999924	0.881302583	['ZFP36']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4511	3.716170268	-0.469553936	0.999999924	0.881302583	['SLIT3']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4446-3p	3.660740845	-0.462550193	0.999999924	0.881302583	['PTGS1']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-335-3p	0.992642535	-0.124849304	0.999999924	0.881813508	"['MYOCD', 'TACR3', 'PDE7B', 'FGF10', 'TRDN']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3926	0.927428431	-0.116647021	0.999999037	0.881813508	"['GPRIN2', 'SEMA7A', 'AKR1B1', 'MSMO1', 'MRPL12']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-706	1.172263873	-0.147037958	0.999999924	0.882116833	"['RANBP3L', 'EDNRA', 'USP45', 'KLHL41']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-556-5p	-0.469779397	0.058661135	0.999999845	0.882612045	"['SETD3', 'EIF4E3', 'BNC2', 'SYNPO2', 'SEMA3A', 'FGL2', 'PRUNE2', 'EFCAB13', 'ADARB1', 'SPATA6', 'ELAVL2', 'AQP1', 'EPB41L5', 'RGS5', 'BVES', 'MYOCD', 'PTGIS', 'PDE4D', 'TPM1', 'THEMIS', 'LIFR', 'PDCD1LG2', 'ANO5', 'DCN', 'REEP1', 'PTPRD', 'SMOC2', 'SFRP1', 'ANKRD20A4', 'ZEB1', 'NBEA', 'MMRN1', 'TMEM56', 'OGN', 'TRAF5', 'COL21A1', 'FXYD6', 'PDE5A', 'ANGPTL1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-331-3p	0.745829225	-0.092675923	0.999999037	0.883151159	"['LRRC59', 'SCD', 'PSMD2', 'FASN', 'E2F1', 'HMGA1', 'MKI67']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-331-3p	0.776136937	-0.096441926	0.999999924	0.883151159	"['DYNC2H1', 'EPHA7', 'SYNM', 'FLNA', 'UTRN', 'CARF', 'ATF3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6514-5p	1.864384762	-0.23154944	0.999999924	0.883206568	"['JPH2', 'C1ORF50']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6514-5p	1.837241224	-0.228178317	0.999999037	0.883206568	"['SEMA7A', 'FAM71F2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-410-3p	1.798959004	-0.223423812	0.999999037	0.883206568	"['IGFBP3', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-344e-3p	1.795148356	-0.222950544	0.999999037	0.883206568	"['IGFBP3', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-344d-3p	1.792524819	-0.222624711	0.999999037	0.883206568	"['IGFBP3', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-33a-3p	1.765327504	-0.219246909	0.999999037	0.883206568	"['ZWINT', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6731-5p	0.904369654	-0.112115214	0.999999924	0.883405847	"['BTG2', 'ZFP36', 'BNC2', 'TACR3', 'PHYHIP', 'CHRDL1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-8085	0.911254416	-0.112968722	0.999999924	0.883405847	"['BTG2', 'ZFP36', 'BNC2', 'TACR3', 'PHYHIP', 'CHRDL1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4665-3p	-0.971068712	0.120383934	1	0.883405847	"['TOP2A', 'FAM155B', 'EFNA2', 'SFT2D3', 'IGFBP3', 'LMNB2']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-548i	1.300254008	-0.160500576	0.999999037	0.883876561	"['KIF2C', 'MKI67', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-548d-5p	1.305565181	-0.161156176	0.999999037	0.883876561	"['KIF2C', 'MKI67', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-548i	1.328407179	-0.163975743	0.999999924	0.883876561	"['KATNAL1', 'KIAA1586', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-486-3p	1.384833162	-0.170940846	0.999999924	0.883876561	"['PPP1R14A', 'TAGLN', 'SYTL3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-640	1.38052127	-0.170408595	0.999999924	0.883876561	"['ITIH5', 'JPH2', 'PDLIM3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-34b-3p	1.333129326	-0.164558635	0.999999924	0.883876561	"['SYNM', 'ADH1B', 'CDR1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-548d-5p	1.334055991	-0.16467302	0.999999924	0.883876561	"['KATNAL1', 'KIAA1586', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3194-5p	3.606748083	-0.443553041	0.999999924	0.884282534	['DUSP2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6753-5p	3.583667484	-0.44071462	0.999999924	0.884282534	['BTG2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6516-3p	3.63819181	-0.447419948	0.999999924	0.884282534	['BTG2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-5581-5p	3.582982934	-0.440630435	0.999999924	0.884282534	['DPYSL3']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-589-3p	3.676973989	-0.452189329	0.999999924	0.884282534	['C1ORF50']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-541-5p	3.689049677	-0.45367438	0.999999924	0.884282534	['ELAVL2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-541-5p	3.646718478	-0.448468546	0.999999037	0.884282534	['MEX3A']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4463	3.641209076	-0.447791007	0.999999037	0.884282534	['GIPC1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4802-3p	3.54745186	-0.436260871	0.999999037	0.884282534	['SPTBN2']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-379-5p	3.520351528	-0.432928108	0.999999924	0.884282534	['RHOBTB3']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-148a-5p	3.636911073	-0.447262445	0.999999037	0.884282534	['CALR']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-589-3p	3.631070776	-0.446544213	0.999999037	0.884282534	['AKR1B1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3151-5p	3.631433491	-0.446588819	0.999999924	0.884282534	['SMTN']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3194-5p	3.561896251	-0.438037223	0.999999037	0.884282534	['ZWINT']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-10b-3p	3.675380123	-0.451993317	0.999999924	0.884282534	['EPHA7']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6842-3p	3.533984887	-0.434604721	0.999999037	0.884282534	['MKI67']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6784-3p	3.691991852	-0.454036205	0.999999924	0.884282534	['DUSP2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3119	3.402796659	-0.418471368	0.999999037	0.884282534	['BIRC5']	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-720	2.264558549	-0.277617217	0.999999845	0.884624338	"['PDE4D', 'DCUN1D4', 'PDE7B', 'SOBP', 'PHYHIP', 'PLEKHM3', 'ANKS1B']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-203a-3p	1.066049241	-0.130031733	0.999999037	0.885170184	"['TOP2A', 'E2F1', 'BIRC5', 'CALR', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-2681-5p	1.917475757	-0.233112407	0.999999037	0.885526811	"['MEX3A', 'SNTG1']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3154	1.849579631	-0.224858102	0.999999924	0.885526811	"['BTG2', 'TPM2']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6768-5p	1.882655821	-0.228879259	0.999999037	0.885526811	"['PRSS8', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-5126	-0.615698661	0.07460692	1	0.885879443	"['MMP15', 'WWC1', 'RAB11FIP4']"	TargetScan (experimentally validated targets)	upregulated
mmu-miR-2182	1.6447681	-0.197889574	0.999999845	0.886641478	"['PTPRD', 'CSNK1G3', 'MYOCD', 'KATNAL1', 'PTPRQ', 'RCAN2', 'DCUN1D4', 'HSD17B6', 'BVES']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-627-3p	1.047841032	-0.125862258	0.999999924	0.886817742	"['IGSF10', 'MYOCD', 'PTGIS', 'SELE', 'TNS1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4301	3.52385242	-0.421800108	0.999999924	0.887187818	['KLF2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3921	3.557147493	-0.42578548	0.999999924	0.887187818	['BTG2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3976	3.601211459	-0.431059874	0.999999924	0.887187818	['AKT3']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-1273a	3.62275033	-0.433638046	0.999999924	0.887187818	['FAM129A']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-770-5p	3.56372105	-0.426572326	0.999999037	0.887187818	['CDC25A']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-1273a	3.573122232	-0.427697634	0.999999037	0.887187818	['PDF']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-559	1.378250932	-0.163944066	0.999999924	0.887851473	"['KATNAL1', 'KIAA1586', 'AQP3']"	miRTarBase (experimentally validated targets)	downregulated
mmu-miR-1935	1.404453447	-0.167060876	0.999999924	0.887851473	"['RANBP3L', 'TBX20', 'STXBP5L']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-548e-5p	1.40294843	-0.166881853	0.999999924	0.887851473	"['SMOC2', 'BTG2', 'KATNAL1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-559	1.33575082	-0.158888643	0.999999037	0.887851473	"['KIF2C', 'MKI67', 'ZWINT']"	miRTarBase (experimentally validated targets)	upregulated
mmu-miR-654-5p	0.005042658	-0.00059961	0.999999845	0.887889965	"['SH3GL3', 'DGKB', 'COL14A1', 'SYNPO2', 'COL19A1', 'PTGS1', 'EPB41L5', 'AKT3', 'DPYSL3', 'PGM5', 'MS4A12', 'EGR1', 'DTNA', 'PDE4D', 'SLC2A12', 'TPM1', 'ANO5', 'STXBP5L', 'FABP4', 'SFRP2', 'DPY19L2', 'ZEB1', 'KATNAL1', 'MYL1', 'ZNF418', 'TRAF5', 'MRVI1', 'PDE5A', 'ITM2A', 'FERMT2']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-24-3p	0.937225303	-0.111294996	0.999999924	0.888030263	"['REEP1', 'TPST1', 'JPH2', 'DTNA', 'FLNA', 'ATP1A2']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-185-5p	0.967458011	-0.114885113	0.999999924	0.888030263	"['BTG2', 'BNC2', 'CACHD1', 'AQP3', 'CHRDL1', 'SLC8A1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3944-3p	1.806275195	-0.214487529	0.999999845	0.888033542	"['ITIH5', 'LRCH2', 'HPSE2', 'AKT3', 'PMP22', 'ADARB1', 'SOBP', 'DUOX2']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4278	-0.195409238	0.023060922	0.999999845	0.888684083	"['KANK2', 'TAGLN', 'BNC2', 'HSPB6', 'SLC43A1', 'LPAR1', 'ADARB1', 'SOBP', 'AQP3', 'ADCY5', 'AQP1', 'OXCT1', 'C14ORF180', 'RAVER2', 'SLAMF7', 'DMD', 'NCAM1', 'ANKS1B', 'TNS1', 'JUN', 'DTNA', 'PDE4D', 'KLHDC1', 'SLC2A12', 'SFRP1', 'DPY19L2', 'TMEM56', 'CASQ2', 'FOSB', 'ROR1', 'PDE5A', 'PI16', 'ATF3', 'FERMT2']"	TargetScan (experimentally validated targets)	downregulated
mmu-miR-149-5p	0.861671336	-0.101429903	0.999999924	0.888951161	"['REEP1', 'PTPRD', 'LMBRD1', 'FAM129A', 'CNTN1', 'ADARB1', 'PDE7B']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-3613-3p	0.744767918	-0.087428624	0.999999037	0.889237943	"['SPIC', 'PDF', 'SOWAHB', 'CAMK2N1', 'BIRC5', 'CDR2L', 'RNF103-CHMP3', 'ZWINT', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3613-3p	0.807069759	-0.094742263	0.999999924	0.889237943	"['SYNM', 'MYOCD', 'APLF', 'TBX20', 'GLP2R', 'GRB10', 'BVES', 'ITM2A', 'HIPK3']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6134	0.978829919	-0.114576284	0.999999924	0.88953686	"['ZFP36', 'MAOB', 'AKT3', 'GLP2R', 'ANKHD1-EIF4EBP3', 'FXYD6']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-671-3p	2.554979322	-0.299071402	0.999999845	0.88953686	"['FOXF1', 'CACHD1', 'GRB10', 'AQP3', 'COL19A1', 'KLF2']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4534	1.362919303	-0.159143177	0.999999924	0.889793027	"['DOCK11', 'JPH2', 'C1ORF50']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-149-3p	0.43774307	-0.051044151	0.999999037	0.88993437	"['C11ORF98', 'YIPF2', 'KRT8', 'MSMO1', 'MRPL12', 'LMNB2', 'FAM71F2', 'MEX3A', 'PRR5-ARHGAP8', 'SCD', 'GIPC1', 'CFL1', 'E2F1', 'MYH14', 'CALR', 'PPFIA3']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-1914-5p	3.604258429	-0.41993577	0.999999037	0.890020303	['MKI67']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4272	3.382990979	-0.394155678	0.999999037	0.890020303	['SPINT2']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4258	3.557423288	-0.414478961	0.999999037	0.890020303	['WWC1']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4653-5p	3.560402734	-0.414826099	0.999999924	0.890020303	['BTG2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6862-3p	3.672046542	-0.427833832	0.999999924	0.890020303	['DUSP2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-365b-3p	3.631707404	-0.423133878	0.999999037	0.890020303	['ZWINT']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6835-5p	3.65923816	-0.426341514	0.999999037	0.890020303	['DCXR']	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6781-5p	3.572933661	-0.41628609	0.999999924	0.890020303	['MYH11']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-4272	3.452849947	-0.402295016	0.999999924	0.890020303	['ELAVL2']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-1914-5p	3.68870429	-0.429774642	0.999999924	0.890020303	['KIAA1586']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-548av-5p	1.839084495	-0.21423319	0.999999924	0.890039851	"['KATNAL1', 'KIAA1586']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-8054	1.845344417	-0.214962402	0.999999924	0.890039851	"['KATNAL1', 'KIAA1586']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-137	1.900482428	-0.221385376	0.999999037	0.890039851	"['SFT2D3', 'MT-CO2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-548av-5p	1.787024054	-0.208168719	0.999999037	0.890039851	"['FEN1', 'KIF2C']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-548k	1.841715111	-0.214539628	0.999999924	0.890039851	"['KATNAL1', 'KIAA1586']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-548k	1.789651329	-0.208474768	0.999999037	0.890039851	"['FEN1', 'KIF2C']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-147a	1.836410361	-0.213921682	0.999999037	0.890039851	"['C5ORF46', 'AKR1B1']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-8054	1.793275985	-0.208897	0.999999037	0.890039851	"['FEN1', 'KIF2C']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6758-5p	1.23752118	-0.142795646	0.999999924	0.891019963	"['CHRM3', 'BNC2', 'AKT3', 'CHRDL1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6873-5p	1.498173707	-0.171721419	0.999999924	0.891704482	"['CHRM3', 'USP45', 'CHRDL1']"	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-6873-5p	1.444429629	-0.165561246	0.999999037	0.891704482	"['HMGA1', 'MYH14', 'LMNB2']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-548al	1.570789358	-0.179902534	0.999999845	0.891785168	"['EPB41L5', 'JPH2', 'PARM1', 'EIF4E3', 'FOXF1', 'LY6D', 'ROR1', 'SORBS1', 'SLC8A1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4655-3p	1.209205214	-0.138387276	0.999999845	0.891861148	"['JPH2', 'SYNM', 'FAM129A', 'SPEG', 'ADARB1', 'PI16', 'OLFM4', 'PHYHIP', 'FERMT2', 'TMEM252', 'ADCY5', 'ANKS1B']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-4655-3p	-1.253958787	0.14350909	1	0.891861148	"['COMTD1', 'LEFTY1', 'SAPCD2', 'ATP5J2-PTCD1', 'TMEM132A', 'FOXJ1', 'MAL2', 'KLHDC7A', 'AGRN', 'RAB11FIP4', 'GRIN2D', 'HID1']"	TargetScan (experimentally validated targets)	upregulated
hsa-miR-302b-3p	0.86563078	-0.09888765	0.999999037	0.892045912	"['LEFTY1', 'WWC1', 'FZD9', 'E2F1', 'MANEAL', 'RPL17-C18ORF32', 'KPNA2', 'NR2F6']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-497-5p	0.826988425	-0.094473237	0.999999037	0.892045912	"['BCL2L12', 'HIST2H3A', 'CCNE1', 'FASN', 'FZD9', 'CDK1', 'BIRC5', 'CDC25A']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-4540	0.223169354	-0.025485739	0.999999845	0.892080328	"['MCTP1', 'SYNPO2', 'SLC8A1', 'CORO1C', 'ADH6', 'RIMS1', 'ADAMTS1', 'SLIT2', 'HMGCLL1', 'EPHA7', 'MYOCD', 'DTNA', 'FOXF1', 'STAC', 'PDE4D', 'PHKB', 'LIFR', 'ANO5', 'TMIGD1', 'ZEB1', 'KATNAL1', 'ADGRB3', 'TMEM56', 'PMP22', 'PDE5A', 'PDE7B', 'ANGPTL1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-451b	1.831155372	-0.208800877	0.999999037	0.892234	"['MYDGF', 'PDF']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-3658	1.893420316	-0.215900752	0.999999037	0.892234	"['KPNA2', 'HIST1H3B']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-139-3p	0.80426008	-0.091650791	0.999999845	0.892296628	"['ITIH5', 'TMOD1', 'SETD3', 'SHROOM1', 'ADARB1', 'CARF', 'PHYHIP', 'REEP1', 'ARHGAP10', 'HAND2', 'FOSB', 'TEK', 'PDE7B', 'AASS', 'PLEKHM3', 'PRIMA1', 'TNS1']"	TargetScan (experimentally validated targets)	downregulated
hsa-miR-1224-3p	1.19589391	-0.135701536	0.999999037	0.8927284	"['ESM1', 'SCD', 'HMGA1', 'DHCR24']"	miRTarBase (experimentally validated targets)	upregulated
hsa-miR-6801-3p	3.531673739	-0.400537941	0.999999924	0.892781808	['COL14A1']	miRTarBase (experimentally validated targets)	downregulated
hsa-miR-2115-3p	3.454911007	-0.391832045	0.999999037	0.892781808	['AKR1B1']	miRTarBase (experimentally validated targets)	upregulated
