term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
RPS6KA2	0.676867809	-1.911044706	0.237622885	0.059405721	"['FLNA', 'FOS']"	KEA (experimentally validated targets)	downregulated
AURKA	-0.530006863	1.487778748	0.366055211	0.060380241	"['WWC1', 'HIST2H3C', 'MCM2']"	KEA (experimentally validated targets)	upregulated
TESK1	4.424234677	-11.57080084	0.373717959	0.07314419	['CFL1']	KEA (experimentally validated targets)	upregulated
PIK3CG	8.399530324	-21.96748131	0.280386062	0.07314419	['TPM2']	KEA (experimentally validated targets)	downregulated
PLK3	0.003625075	-0.009471821	0.373717959	0.073324368	"['TOP2A', 'CDC25A']"	KEA (experimentally validated targets)	upregulated
TXK_human_kinase_ARCHS4_coexpression	-1.197688192	3.12346654	0.433826155	0.073688175	"['DOCK11', 'ZFP36', 'DUSP1', 'GPR171', 'THEMIS', 'RP11-62H7.3', 'AC013264.1', 'FOS', 'CD69', 'UTRN', 'SYTL3', 'CTD-2140B24.4']"	ARCHS4 (coexpressed genes)	downregulated
MARK1_human_kinase_ARCHS4_coexpression	-1.179898065	3.077071438	0.433826155	0.073688175	"['PTPRD', 'REEP1', 'EPHA7', 'NLGN4X', 'NBEA', 'ADGRB3', 'MAP1B', 'FXYD6', 'NCAM1', 'MSANTD3-TMEFF1', 'ELAVL2', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
ROS1_human_kinase_ARCHS4_coexpression	-1.174857641	3.06392645	0.433826155	0.073688175	"['KANK2', 'IL33', 'IGSF10', 'MFAP4', 'SLC46A2', 'KRT16P2', 'KRT17', 'ADH1B', 'CRTAC1', 'A2M', 'AQP1', 'TNS1']"	ARCHS4 (coexpressed genes)	downregulated
SGK1_human_kinase_ARCHS4_coexpression	-1.14539556	2.987091908	0.433826155	0.073688175	"['ARHGAP10', 'NR4A1', 'JUN', 'ZFP36', 'ADAMTS1', 'PDE4D', 'GLP2R', 'PLA2G4A', 'FOSB', 'A2M', 'ITM2A', 'ATF3']"	ARCHS4 (coexpressed genes)	downregulated
TNIK_human_kinase_ARCHS4_coexpression	-1.14887896	2.996176311	0.433826155	0.073688175	"['PTPRD', 'DTNA', 'NLGN4X', 'ADGRB3', 'CACNA2D1', 'DPYSL3', 'AKT3', 'LIFR', 'NCAM1', 'PTN', 'ADCY5', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
STK17B_human_kinase_ARCHS4_coexpression	-1.120943232	2.923322364	0.433826155	0.073688175	"['DOCK11', 'DUSP1', 'GZMA', 'FGL2', 'GPR171', 'TRAF5', 'THEMIS', 'FAM129A', 'AC013264.1', 'CD69', 'SYTL3', 'TRAV29DV5']"	ARCHS4 (coexpressed genes)	downregulated
LATS2_human_kinase_ARCHS4_coexpression	-1.161686535	3.029577352	0.433826155	0.073688175	"['KANK2', 'ARHGAP10', 'TAGLN', 'ADAMTS1', 'TPM2', 'KIAA0125P1', 'FLNA', 'FLNC', 'RP11-1305N21.3', 'MYL9', 'FERMT2', 'CYR61']"	ARCHS4 (coexpressed genes)	downregulated
ROR2_human_kinase_ARCHS4_coexpression	-1.200873531	3.131773627	0.433826155	0.073688175	"['SEPT10', 'ARL4D', 'SFRP1', 'PKDCC', 'COL14A1', 'SEMA3A', 'KLHDC1', 'COL4A6', 'RHOBTB3', 'LIFR', 'FERMT2', 'PRIMA1']"	ARCHS4 (coexpressed genes)	downregulated
KALRN_human_kinase_ARCHS4_coexpression	-1.162180994	3.030866857	0.433826155	0.073688175	"['PTPRD', 'CADM3', 'CACNA2D1', 'MAP1B', 'RCAN2', 'SPARCL1', 'ATP1A2', 'NCAM1', 'PHYHIP', 'ANKS1B', 'ADGRL3', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
MAPK9_human_kinase_ARCHS4_coexpression	-1.231169419	3.210782664	0.493040878	0.073688175	"['HIST3H2A', 'HIST2H3A', 'HIST1H2BO', 'PODXL2', 'HIST1H4L', 'HIST3H2BA', 'HIST1H3B', 'HIST2H3D', 'HIST1H2BB', 'HIST1H3C', 'HIST2H3C', 'HIST1H2AB']"	ARCHS4 (coexpressed genes)	upregulated
EPHA8_human_kinase_ARCHS4_coexpression	-1.463805681	3.817477785	0.493040878	0.073688175	"['CAMSAP3', 'COMTD1', 'PODXL2', 'RPS19BP1', 'RAC3', 'ATP13A2', 'MANEAL', 'CTB-60B18.10', 'ACTL8', 'FAM71E1', 'CDC25A', 'BOLA2B']"	ARCHS4 (coexpressed genes)	upregulated
ADCK2_human_kinase_ARCHS4_coexpression	-1.26469832	3.298223119	0.493040878	0.073688175	"['PAQR4', 'SAPCD2', 'ADAM15', 'IRAK1', 'GIPC1', 'DCXR', 'AP1S1', 'RAC3', 'SLC25A10', 'MRPL12', 'C17ORF96', 'LMNB2']"	ARCHS4 (coexpressed genes)	upregulated
IRAK1_human_kinase_ARCHS4_coexpression	-1.243288112	3.242387162	0.493040878	0.073688175	"['LRRC59', 'SAPCD2', 'ADAM15', 'GIPC1', 'E2F1', 'AP1S1', 'PYCR1', 'SLC25A10', 'CALR', 'MRPL12', 'LMNB2', 'MCM2']"	ARCHS4 (coexpressed genes)	upregulated
EPHA5_human_kinase_ARCHS4_coexpression	-1.226943209	3.199761078	0.433826155	0.073688175	"['PTPRD', 'REEP1', 'KHDRBS2', 'NBEA', 'MAP1B', 'AKT3', 'FXYD6', 'NCAM1', 'DYNC1I1', 'ELAVL2', 'ANKS1B', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
PRKDC_human_kinase_ARCHS4_coexpression	-1.159028445	3.022645285	0.493040878	0.073688175	"['CCNA2', 'FEN1', 'HIST1H2AH', 'CDCA5', 'E2F1', 'KIF2C', 'CDC6', 'HIST1H3B', 'MKI67', 'CDC25A', 'LMNB2', 'MCM2']"	ARCHS4 (coexpressed genes)	upregulated
MAPK13_human_kinase_ARCHS4_coexpression	-1.213303602	3.16419017	0.493040878	0.073688175	"['ST14', 'KLF5', 'SPINT1', 'TMEM54', 'SLC31A2', 'PRR15L', 'B3GNT3', 'CBLC', 'MYH14', 'TREM2', 'PRSS8', 'S100A11']"	ARCHS4 (coexpressed genes)	upregulated
CDC7_human_kinase_ARCHS4_coexpression	-1.208858979	3.15259898	0.493040878	0.073688175	"['CCNA2', 'FEN1', 'CDCA5', 'CDK1', 'BIRC5', 'FAM64A', 'KIF2C', 'MND1', 'CDC6', 'ZWINT', 'CDC25A', 'MCM2']"	ARCHS4 (coexpressed genes)	upregulated
RPS6KA1	-0.177359384	0.449044363	0.285329277	0.07951313	"['NR4A1', 'KRT17', 'FLNA', 'FOS']"	KEA (experimentally validated targets)	downregulated
MAP2K1	0.885781897	-2.230224711	0.285329277	0.080636535	"['DUSP1', 'HSPB8']"	KEA (experimentally validated targets)	downregulated
RPS6KC1	0.707644715	-1.659131327	0.295378456	0.095887239	"['FLNA', 'FOS']"	KEA (experimentally validated targets)	downregulated
RPS6KL1	0.813654143	-1.907679164	0.295378456	0.095887239	"['FLNA', 'FOS']"	KEA (experimentally validated targets)	downregulated
IRAK2	5.459543184	-12.77581717	0.373717959	0.096319062	['IRAK1']	KEA (experimentally validated targets)	upregulated
LIMK1	4.279906873	-10.01536316	0.373717959	0.096319062	['CFL1']	KEA (experimentally validated targets)	upregulated
CDK8	3.018249116	-7.062971675	0.373717959	0.096319062	['E2F1']	KEA (experimentally validated targets)	upregulated
PIK3CA	7.439009524	-17.40794465	0.295378456	0.096319062	['TPM1']	KEA (experimentally validated targets)	downregulated
NME1	6.138434244	-14.36448269	0.373717959	0.096319062	['NME1']	KEA (experimentally validated targets)	upregulated
MYLK	5.307216323	-12.41935875	0.295378456	0.096319062	['MYL9']	KEA (experimentally validated targets)	downregulated
WEE1	5.848877944	-13.68689517	0.373717959	0.096319062	['CDK1']	KEA (experimentally validated targets)	upregulated
CDC7	4.406841385	-10.31240123	0.373717959	0.096319062	['MCM2']	KEA (experimentally validated targets)	upregulated
IRAK4	5.310940527	-12.42807372	0.373717959	0.096319062	['IRAK1']	KEA (experimentally validated targets)	upregulated
RPS6KA6	0.969496706	-2.123561373	0.315718411	0.111874785	"['FLNA', 'FOS']"	KEA (experimentally validated targets)	downregulated
PAK1	0.403546208	-0.862156362	0.315718411	0.11807324	"['PPP1R14A', 'FLNA', 'MYL9']"	KEA (experimentally validated targets)	downregulated
IRAK1	4.789875838	-10.19928018	0.443646678	0.118915604	['IRAK1']	KEA (experimentally validated targets)	upregulated
MKNK1	7.125020821	-15.1716007	0.315718411	0.118915604	['PLA2G4A']	KEA (experimentally validated targets)	downregulated
TRPM7	5.615164339	-11.95660102	0.315718411	0.118915604	['TMOD1']	KEA (experimentally validated targets)	downregulated
ROCK2	1.437291763	-3.046117231	0.315718411	0.120110265	"['PPP1R14A', 'DES']"	KEA (experimentally validated targets)	downregulated
RPS6KA5	1.538693376	-3.157256505	0.321156552	0.128489574	"['NR4A1', 'PLA2G4A']"	KEA (experimentally validated targets)	downregulated
PRKCZ	0.784204814	-1.605029829	0.321156552	0.129160787	"['PPP1R14A', 'AKT3', 'NR1H4']"	KEA (experimentally validated targets)	downregulated
RIOK3_human_kinase_ARCHS4_coexpression	-1.127899711	2.290279245	0.694518585	0.131260689	"['DOCK11', 'SDPR', 'SMG1P2', 'SWT1', 'FGL2', 'FAM129A', 'HBB', 'IFIT6P', 'UTRN', 'RBBP8P1', 'PTGS1']"	ARCHS4 (coexpressed genes)	downregulated
CLK1_human_kinase_ARCHS4_coexpression	-1.09577183	2.225041336	0.694518585	0.131260689	"['DOCK11', 'JUN', 'BTG2', 'ZFP36', 'RGS2', 'SMG1P2', 'FGL2', 'CEP85L', 'FOSB', 'FOS', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
ACVR1C_human_kinase_ARCHS4_coexpression	-1.083283362	2.199682628	0.694518585	0.131260689	"['EGR1', 'LMBRD1', 'PARM1', 'NBEA', 'DGKB', 'CNTN1', 'MICU3', 'SORBS1', 'HMGCLL1', 'CHRDL1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
STK25_human_kinase_ARCHS4_coexpression	-1.02064986	2.072500923	0.694518585	0.131260689	"['SMTN', 'JPH2', 'PDLIM3', 'HSPB6', 'TPM2', 'TCEA3', 'FHL1', 'SPEG', 'FLNC', 'ASB2', 'TRDN']"	ARCHS4 (coexpressed genes)	downregulated
ULK2_human_kinase_ARCHS4_coexpression	-1.142310838	2.319542047	0.694518585	0.131260689	"['PTPRD', 'RIMS1', 'SH3GL3', 'CADM3', 'DTNA', 'MAP1B', 'AKT3', 'NCAM1', 'ELAVL2', 'ANKS1B', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
RNASEL_human_kinase_ARCHS4_coexpression	-1.142490362	2.319906582	0.694518585	0.131260689	"['EEF1A1P5', 'KRT17', 'CSRP1', 'PDE4D', 'GLP2R', 'EYA4', 'BZW1P2', 'PLA2G4A', 'FLNA', 'ADARB1', 'CYR61']"	ARCHS4 (coexpressed genes)	downregulated
EPHB1_human_kinase_ARCHS4_coexpression	-1.09766951	2.228894707	0.694518585	0.131260689	"['PTPRD', 'REEP1', 'DTNA', 'ADGRB3', 'MAP1B', 'DPYSL3', 'FXYD6', 'NCAM1', 'CKB', 'MSANTD3-TMEFF1', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
STK36_human_kinase_ARCHS4_coexpression	-1.215409154	2.46797329	0.694518585	0.131260689	"['ZBED8', 'PID1', 'C2ORF40', 'ORC3', 'AL135791.1', 'TNIK', 'MSANTD3-TMEFF1', 'RP11-74E24.2', 'CCDC60', 'RPS6P12', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
PLK2_human_kinase_ARCHS4_coexpression	-1.123042594	2.280416529	0.832826444	0.131260689	"['ESM1', 'KRT18', 'SOWAHB', 'PSMD2', 'WWC1', 'AMIGO2', 'TMEM132A', 'KRT8', 'AP1S1', 'SPINT2', 'DKK1']"	ARCHS4 (coexpressed genes)	upregulated
RPS6KB2_human_kinase_ARCHS4_coexpression	-1.181127689	2.398362376	0.832826444	0.131260689	"['SLC9A3R1', 'COMTD1', 'ADAM15', 'RPS19BP1', 'IRAK1', 'HAGHL', 'CFL1', 'SLC25A10', 'MRPL12', 'INO80B-WBP1', 'YDJC']"	ARCHS4 (coexpressed genes)	upregulated
POMK_human_kinase_ARCHS4_coexpression	-1.514931483	3.076174327	0.832826444	0.131260689	"['HIST2H2AA3', 'RP11-599B13.6', 'HIST2H3A', 'HIST1H2BO', 'HIST1H2AI', 'SNTG1', 'HIST1H2AH', 'HIST1H3I', 'HIST1H3B', 'HIST2H3C', 'HIST1H2AB']"	ARCHS4 (coexpressed genes)	upregulated
CAMK2B	0.712233804	-1.41575796	0.471447503	0.13700041	"['KRT18', 'KRT8']"	KEA (experimentally validated targets)	upregulated
CAMK2B	1.772212866	-3.522753985	0.331685202	0.13700041	"['PPP1R14A', 'FLNA']"	KEA (experimentally validated targets)	downregulated
GRK6	4.654377376	-9.119613296	0.471447503	0.140948222	['SLC9A3R1']	KEA (experimentally validated targets)	upregulated
RPS6KB2	3.814931155	-7.474833704	0.471447503	0.140948222	['KRT18']	KEA (experimentally validated targets)	upregulated
MAPKAPK5	5.125282462	-10.04228714	0.332493243	0.140948222	['PLA2G4A']	KEA (experimentally validated targets)	downregulated
PRKACB	0.580471724	-1.1188864	0.334660849	0.145504717	"['EGR1', 'ZFP36', 'DES', 'FLNA', 'PLA2G4A']"	KEA (experimentally validated targets)	downregulated
UHMK1	4.079279616	-7.414099753	0.523165275	0.162430962	['FAM64A']	KEA (experimentally validated targets)	upregulated
VRK1	4.45381507	-8.094818771	0.355801154	0.162430962	['JUN']	KEA (experimentally validated targets)	downregulated
NTRK2	6.178400294	-11.22925624	0.355801154	0.162430962	['NCAM1']	KEA (experimentally validated targets)	downregulated
GSK3B	-0.190358763	0.335314405	0.523165275	0.171789296	"['TOP2A', 'CEBPA', 'KRT8', 'HMGA1', 'CBLC', 'CDC6', 'MKI67', 'CDC25A', 'BCL2L12', 'MUC1', 'KLF5', 'CCNE1', 'EIF4EBP1', 'E2F1', 'PPFIA3', 'HIST1H1B', 'MCM2']"	KEA (experimentally validated targets)	upregulated
CAMK2D	1.013257694	-1.731177164	0.523165275	0.181132576	"['KRT18', 'KRT8']"	KEA (experimentally validated targets)	upregulated
CAMK2D	1.995164941	-3.408791274	0.387539466	0.181132576	"['PPP1R14A', 'FLNA']"	KEA (experimentally validated targets)	downregulated
MAP2K2	3.996489612	-6.778878875	0.523165275	0.183377519	['KRT8']	KEA (experimentally validated targets)	upregulated
TTK	4.140120707	-7.022507132	0.523165275	0.183377519	['CDS1']	KEA (experimentally validated targets)	upregulated
CAMK2G	1.100498812	-1.826461622	0.527132079	0.190202297	"['KRT18', 'KRT8']"	KEA (experimentally validated targets)	upregulated
CAMK2G	1.88597691	-3.130093742	0.397695711	0.190202297	"['PPP1R14A', 'FLNA']"	KEA (experimentally validated targets)	downregulated
TEC	6.678358693	-10.62266427	0.407602501	0.20380125	['TEK']	KEA (experimentally validated targets)	downregulated
PRKG2	6.083346562	-9.676232013	0.407602501	0.20380125	['PRKG1']	KEA (experimentally validated targets)	downregulated
GSK3A	0.944993517	-1.481529191	0.542509313	0.208510368	"['CEBPA', 'CCNE1']"	KEA (experimentally validated targets)	upregulated
CASK_human_kinase_ARCHS4_coexpression	-1.075374535	1.642132017	0.999513231	0.217179161	"['PTPRD', 'NLGN4X', 'TGFB3', 'MAP1B', 'DPYSL3', 'LIFR', 'NCAM1', 'PTN', 'TNIK', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
EPHB2_human_kinase_ARCHS4_coexpression	-1.051327074	1.605410758	0.999513231	0.217179161	"['PTPRD', 'SHH', 'MAP1B', 'DPYSL3', 'COL4A6', 'NCAM1', 'PTN', 'MSANTD3-TMEFF1', 'ELAVL2', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
MAP3K2_human_kinase_ARCHS4_coexpression	-1.047609991	1.599734651	0.999513231	0.217179161	"['DOCK11', 'RGS2', 'EIF4E3', 'FAM13B', 'SMG1P2', 'FGL2', 'FAM129A', 'AC013264.1', 'UTRN', 'RBBP8P1']"	ARCHS4 (coexpressed genes)	downregulated
ACVR1_human_kinase_ARCHS4_coexpression	-1.041077984	1.589760064	0.999513231	0.217179161	"['SEPT10', 'ARHGAP10', 'TAGLN', 'EGF', 'SDPR', 'PDE5A', 'PDCD1LG2', 'MYL9', 'PAMR1', 'PTGS1']"	ARCHS4 (coexpressed genes)	downregulated
CDKL2_human_kinase_ARCHS4_coexpression	-1.038963392	1.586531013	0.999513231	0.217179161	"['DYNC2H1', 'REEP1', 'EPHA6', 'ADGRB3', 'MAP1B', 'CNTN1', 'FXYD6', 'NCAM1', 'ELAVL2', 'ANKS1B']"	ARCHS4 (coexpressed genes)	downregulated
CDK14_human_kinase_ARCHS4_coexpression	-1.035034226	1.580531048	0.999513231	0.217179161	"['PTPRD', 'CADM3', 'RCAN2', 'CNTN1', 'SPARCL1', 'MICU3', 'NCAM1', 'PHYHIP', 'SLC8A1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
CAMK4_human_kinase_ARCHS4_coexpression	-1.033684255	1.578469598	0.999513231	0.217179161	"['PTPRD', 'RIMS1', 'CADM3', 'DGKB', 'RCAN2', 'CNTN1', 'PHYHIP', 'ADCY5', 'CDR1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
STK24_human_kinase_ARCHS4_coexpression	-1.140134481	1.741022568	0.999513231	0.217179161	"['ST14', 'ZNF185', 'SPINT1', 'TMEM54', 'KIAA1522', 'B3GNT3', 'CBLC', 'MAL2', 'LSR', 'LMNB2']"	ARCHS4 (coexpressed genes)	upregulated
CDC42BPB_human_kinase_ARCHS4_coexpression	-1.183517352	1.807269627	0.999513231	0.217179161	"['ADAM15', 'FASN', 'GIPC1', 'TMEM132A', 'KIAA1522', 'AP1S1', 'ATP13A2', 'AGRN', 'LMNB2', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
EGFR_human_kinase_ARCHS4_coexpression	-1.109144702	1.693700163	0.999513231	0.217179161	"['IRAK1', 'KRT8P8', 'GIPC1', 'WWC1', 'TMEM132A', 'TACSTD2', 'KRT7', 'KRT23', 'CALR', 'VGLL1']"	ARCHS4 (coexpressed genes)	upregulated
ROCK1	2.015120322	-3.072032269	0.426198634	0.217731911	"['DES', 'MYL9']"	KEA (experimentally validated targets)	downregulated
PRKCA	0.224047553	-0.340308098	0.542509313	0.218950384	"['TOP2A', 'CDKN2A', 'TACSTD2', 'KRT8', 'KRT20', 'NR2F6', 'SLC9A3R1', 'KRT18', 'CFL1', 'SPP1', 'E2F1', 'BIRC5', 'KIF2C', 'HIST1H2BB']"	KEA (experimentally validated targets)	upregulated
STK4	4.433646821	-6.638860957	0.542509313	0.22371518	['HIST1H2BB']	KEA (experimentally validated targets)	upregulated
ZAP70	4.440515916	-6.649146615	0.542509313	0.22371518	['MUC1']	KEA (experimentally validated targets)	upregulated
CDC42BPA	5.664269443	-8.48157257	0.428787429	0.22371518	['MYL9']	KEA (experimentally validated targets)	downregulated
CDK6	4.119414847	-6.168335798	0.542509313	0.22371518	['CEBPA']	KEA (experimentally validated targets)	upregulated
EIF2AK2	3.002041589	-4.245339318	0.575214754	0.243132009	['CDK1']	KEA (experimentally validated targets)	upregulated
CHEK1	0.630007297	-0.851809946	0.578984225	0.258705839	"['FEN1', 'CDK1', 'KPNA2', 'MKI67', 'CDC25A']"	KEA (experimentally validated targets)	upregulated
DYRK2	3.032839035	-4.061475117	0.578984225	0.262064122	['EIF4EBP1']	KEA (experimentally validated targets)	upregulated
DYRK2	3.681476488	-4.930108383	0.482197984	0.262064122	['DPYSL3']	KEA (experimentally validated targets)	downregulated
MARK2	5.499210632	-7.364356265	0.482197984	0.262064122	['UTRN']	KEA (experimentally validated targets)	downregulated
PRKCD	0.924146208	-1.235584767	0.578984225	0.26263202	"['MUC1', 'KLF5', 'KRT8', 'NR2F6']"	KEA (experimentally validated targets)	upregulated
EGFR	1.753512686	-2.305241727	0.483946537	0.268570408	"['ACTC1', 'TEK', 'MYL9']"	KEA (experimentally validated targets)	downregulated
PRKD1	2.093330145	-2.713637662	0.483946537	0.273534999	"['PPP1R14A', 'JUN']"	KEA (experimentally validated targets)	downregulated
MINK1	4.369305877	-5.553813523	0.60326362	0.280523594	['SPTBN2']	KEA (experimentally validated targets)	upregulated
CDK3	5.856218681	-7.443824585	0.486946617	0.280523594	['JUN']	KEA (experimentally validated targets)	downregulated
MAPK14	1.290192709	-1.601383537	0.492435083	0.289037984	"['RIMS1', 'JUN', 'BTG2', 'ZFP36', 'SMTN', 'HSPB8', 'GRB10', 'FLNA', 'PLA2G4A', 'NCAM1', 'CRYAB', 'MAPK4']"	KEA (experimentally validated targets)	downregulated
PRKDC	0.842500429	-1.026910919	0.60326362	0.295559608	"['CDS1', 'IGFBP3', 'E2F1', 'EIF4EBP1', 'HMGA1', 'CDC25A']"	KEA (experimentally validated targets)	upregulated
HIPK2	3.191670626	-3.858445616	0.60326362	0.298522204	['HMGA1']	KEA (experimentally validated targets)	upregulated
DAPK3	3.303175633	-3.993245241	0.60326362	0.298522204	['HIST1H3B']	KEA (experimentally validated targets)	upregulated
MAPK11	3.920957359	-4.516107859	0.607269426	0.316071433	['E2F1']	KEA (experimentally validated targets)	upregulated
PRKCI	4.152439353	-4.782725818	0.607269426	0.316071433	['IRAK1']	KEA (experimentally validated targets)	upregulated
RPS6KA3	1.164299254	-1.329243278	0.607269426	0.319285987	"['SLC9A3R1', 'HIST1H2BM', 'KRT18', 'WWC1', 'E2F1', 'CDK1', 'KIF2C', 'HIST1H2BB', 'CDC25A', 'GRIN2D']"	KEA (experimentally validated targets)	upregulated
RPS6KA3	1.439402009	-1.64331931	0.528496348	0.319285987	"['NR4A1', 'PPP1R14A', 'ZFP36', 'MAP1B', 'FLNA', 'PHKB', 'FOS', 'SORBS1', 'MYL9', 'DYNC1I1']"	KEA (experimentally validated targets)	downregulated
FYN	1.518901722	-1.710316802	0.528496348	0.324320832	"['CNN1', 'GRB10', 'FLNA', 'PTGS2']"	KEA (experimentally validated targets)	downregulated
MAPKAPK2	2.178475836	-2.420643307	0.528496348	0.329175671	"['ZFP36', 'CRYAB']"	KEA (experimentally validated targets)	downregulated
MAPKAPK2	1.823164374	-2.025834102	0.609975482	0.329175671	"['KRT18', 'KRT20']"	KEA (experimentally validated targets)	upregulated
PRKACA_human_kinase_ARCHS4_coexpression	-0.815301641	0.89627425	0.999513231	0.3330988	"['SVIL', 'JPH2', 'HSPB6', 'TPM2', 'HSPB8', 'TCEA3', 'FHL1', 'SPEG', 'ASB2']"	ARCHS4 (coexpressed genes)	downregulated
PTK2_human_kinase_ARCHS4_coexpression	-0.823127123	0.904876927	0.999513231	0.3330988	"['PTPRD', 'EPB41L5', 'SEPT10', 'DTNA', 'KIAA1586', 'AKT3', 'CNTN1', 'BBS9', 'LIFR']"	ARCHS4 (coexpressed genes)	downregulated
PLK3_human_kinase_ARCHS4_coexpression	-0.86463509	0.950507306	0.999513231	0.3330988	"['DUSP2', 'BTG2', 'ZFP36', 'SLAMF7', 'FOSB', 'CCL2', 'PTGS2', 'ATF3', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
EPHA8_human_kinase_ARCHS4_coexpression	-1.149631667	1.263808641	0.999513231	0.3330988	"['KRT17P2', 'MAP1B', 'MAPK6PS4', 'DPYSL3', 'RP5-877J2.1', 'MSANTD3-TMEFF1', 'TSPY2', 'SOBP', 'SPATA6']"	ARCHS4 (coexpressed genes)	downregulated
STRADB_human_kinase_ARCHS4_coexpression	-0.899558144	0.988898783	0.999513231	0.3330988	"['DOCK11', 'TMEM56', 'SMIM1', 'FGL2', 'FAM129A', 'HBB', 'HBA2', 'AC013264.1', 'HBA1']"	ARCHS4 (coexpressed genes)	downregulated
ILK_human_kinase_ARCHS4_coexpression	-0.911283333	1.001788472	0.999513231	0.3330988	"['RP11-142C4.5', 'SRPX', 'TAGLN', 'EGF', 'SDPR', 'MYL9', 'ARHGAP6', 'PTGS1', 'CORO1C']"	ARCHS4 (coexpressed genes)	downregulated
PDPK2P_human_kinase_ARCHS4_coexpression	-1.495110867	1.6435995	0.999513231	0.3330988	"['RP11-123K3.4', 'SYNM', 'BMS1P7', 'ENPP7P4', 'SMG1P2', 'CTD-2547E10.6', 'LMOD1', 'RP11-403I13.4', 'LINC00675']"	ARCHS4 (coexpressed genes)	downregulated
MAP3K6_human_kinase_ARCHS4_coexpression	-0.935576749	1.028494617	0.999513231	0.3330988	"['KANK2', 'SMTN', 'TNXB', 'CSRP1', 'FLNA', 'ITGA7', 'MYL9', 'AQP1', 'TNS1']"	ARCHS4 (coexpressed genes)	downregulated
PDIK1L_human_kinase_ARCHS4_coexpression	-1.073585665	1.180210045	0.999513231	0.3330988	"['REEP1', 'CSNK1G3', 'ZEB1', 'NLGN4X', 'ADGRB3', 'IL1RAPL1', 'FXYD6', 'SORBS2', 'PHKB']"	ARCHS4 (coexpressed genes)	downregulated
ERBB4_human_kinase_ARCHS4_coexpression	-1.04436231	1.148084339	0.999513231	0.3330988	"['ARL4D', 'NLGN4X', 'NBEA', 'ENPP7P4', 'UBBP5', 'RHOBTB3', 'LIFR', 'CWC27', 'DYNC1I1']"	ARCHS4 (coexpressed genes)	downregulated
FGFR3_human_kinase_ARCHS4_coexpression	-1.208428258	1.328444682	0.999513231	0.3330988	"['CAMSAP3', 'SLC6A8', 'KLF5', 'MMP15', 'KIAA1522', 'LMTK3', 'RAB11FIP4', 'PPFIA3', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
BRAF_human_kinase_ARCHS4_coexpression	-0.978571154	1.07575906	0.999513231	0.3330988	"['PTPRD', 'FAM13B', 'DGKB', 'AKT3', 'CNTN1', 'UTRN', 'PLEKHM3', 'SLC8A1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
AURKC_human_kinase_ARCHS4_coexpression	-1.338366629	1.471288031	0.999513231	0.3330988	"['MAGEA12', 'CCNE1', 'UBE2C', 'RP11-402P6.15', 'MAGEA2', 'KIF2C', 'DPPA5', 'ACTL8', 'TEX19']"	ARCHS4 (coexpressed genes)	upregulated
SGK2_human_kinase_ARCHS4_coexpression	-0.777340918	0.854543414	0.999513231	0.3330988	"['FABP4', 'C14ORF180', 'NR1H4', 'ME1', 'AOX1', 'MS4A12', 'HSD17B6', 'C4B_2', 'ADH6']"	ARCHS4 (coexpressed genes)	downregulated
DYRK2_human_kinase_ARCHS4_coexpression	-1.074953662	1.181713905	0.999513231	0.3330988	"['DOCK11', 'TMIGD1', 'SI', 'FGL2', 'CEP85L', 'OLFM4', 'UTRN', 'LINC00675', 'KLF2']"	ARCHS4 (coexpressed genes)	downregulated
CDK18_human_kinase_ARCHS4_coexpression	-0.983733244	1.081433828	0.999513231	0.3330988	"['CADM3', 'CSRP1', 'SPARCL1', 'ATP1A2', 'PHYHIP', 'CRYAB', 'MAPK4', 'ADCY5', 'PRIMA1']"	ARCHS4 (coexpressed genes)	downregulated
LRRK2_human_kinase_ARCHS4_coexpression	-0.990936813	1.089352828	0.999513231	0.3330988	"['DOCK11', 'RGS2', 'EIF4E3', 'FGL2', 'FAM129A', 'AC013264.1', 'RP11-814E24.3', 'UTRN', 'RBBP8P1']"	ARCHS4 (coexpressed genes)	downregulated
