term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
inositol tetrakisphosphate kinase activity (GO:0051765)	0.25523113	-0.197458022	0.789640698	0.461328939	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
positive regulation of transcription from RNA polymerase II promoter involved in defense response to fungus (GO:1901244)	1.779643654	-1.374906125	0.800812917	0.461822881	"['EGR1', 'IL33', 'JUN', 'MYOCD', 'PID1', 'SETD3', 'FOXF1', 'IL26', 'TGFB3', 'NR1H4', 'FOS', 'CYR61', 'KLF2', 'DCN', 'NR4A1', 'SHH', 'SFRP2', 'HAND2', 'ATF3']"	Gene Ontology Biological Process	downregulated
"positive regulation of DNA-templated transcription, initiation (GO:2000144)"	1.91831178	-1.4811148	0.800812917	0.462045067	"['EGR1', 'JUN', 'MYOCD', 'SETD3', 'EGF', 'FOXF1', 'TGFB3', 'FOS', 'KLF2', 'SHH', 'SFRP1', 'HAND2', 'FGF10']"	Gene Ontology Biological Process	downregulated
positive regulation of sodium ion transport by positive regulation of transcription from RNA polymerase II promoter (GO:0061423)	1.820225086	-1.396784254	0.800812917	0.464232873	"['EGR1', 'IL33', 'JUN', 'MYOCD', 'PID1', 'SETD3', 'FOXF1', 'IL26', 'TGFB3', 'NR1H4', 'FOS', 'CYR61', 'KLF2', 'DCN', 'NR4A1', 'SHH', 'SFRP2', 'HAND2', 'ATF3']"	Gene Ontology Biological Process	downregulated
negative regulation of rRNA processing (GO:2000233)	2.777901497	-2.129448285	0.800812917	0.464605212	"['SFRP1', 'SFRP2', 'HAND2']"	Gene Ontology Biological Process	downregulated
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	1.901471421	-1.448128128	0.800812917	0.466926741	"['EPHA7', 'SFRP1', 'JUN', 'SFRP2', 'TGFB3', 'GZMA', 'SLIT2']"	Gene Ontology Biological Process	downregulated
positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	1.829049093	-1.384673113	0.800812917	0.46905026	"['EGR1', 'IL33', 'JUN', 'MYOCD', 'PID1', 'SETD3', 'FOXF1', 'IL26', 'TGFB3', 'NR1H4', 'FOS', 'CYR61', 'KLF2', 'DCN', 'NR4A1', 'SHH', 'SFRP2', 'HAND2', 'ATF3']"	Gene Ontology Biological Process	downregulated
mesectoderm development (GO:0048383)	4.488924291	-3.397088794	0.990768183	0.469178851	['TCF15']	Gene Ontology Biological Process	upregulated
neurexin clustering involved in presynaptic membrane assembly (GO:0097115)	4.238908832	-3.207884286	0.990768183	0.469178851	['AGRN']	Gene Ontology Biological Process	upregulated
positive regulation of cytokine secretion involved in immune response (GO:0002741)	4.532895359	-3.430364833	0.990768183	0.469178851	['MIF']	Gene Ontology Biological Process	upregulated
positive regulation of cell differentiation involved in phenotypic switching (GO:1905917)	4.633510543	-3.506507511	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of embryo sac central cell differentiation (GO:0045693)	4.658187679	-3.525182458	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of axon extension involved in axon guidance (GO:0048842)	4.384216974	-3.317849308	0.990768183	0.469178851	['SEMA7A']	Gene Ontology Biological Process	upregulated
DNA-dependent DNA replication DNA ligation (GO:0051104)	4.885950038	-3.69754646	0.990768183	0.469178851	['TOP2A']	Gene Ontology Biological Process	upregulated
positive regulation of mesodermal cell differentiation (GO:1905772)	4.669914749	-3.534057167	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
"positive regulation of mitotic cell cycle, embryonic (GO:0045977)"	4.896770962	-3.705735424	0.990768183	0.469178851	['EIF4EBP1']	Gene Ontology Biological Process	upregulated
positive regulation of embryo sac egg cell differentiation (GO:0045696)	4.662577419	-3.528504487	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of leukocyte differentiation (GO:1902107)	4.662825008	-3.528691855	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
bile acid secretion (GO:0032782)	4.345498887	-3.288548573	0.990768183	0.469178851	['SLC9A3R1']	Gene Ontology Biological Process	upregulated
lung development (GO:0030324)	4.671141545	-3.534985571	0.990768183	0.469178851	['CEBPA']	Gene Ontology Biological Process	upregulated
positive regulation of plant epidermal cell differentiation (GO:1903890)	4.682190152	-3.543346839	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of synergid differentiation (GO:0045699)	4.731050714	-3.580323107	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of hydrogen peroxide metabolic process (GO:0010726)	4.189244345	-3.17029963	0.990768183	0.469178851	['ROMO1']	Gene Ontology Biological Process	upregulated
positive regulation of sclerenchyma cell differentiation (GO:1904369)	4.717306122	-3.569921595	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of tendon cell differentiation (GO:2001051)	4.723236155	-3.574409273	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of sorocarp spore cell differentiation (GO:1901263)	4.72382323	-3.574853555	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of antipodal cell differentiation (GO:0045690)	4.633758258	-3.506694975	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of sorocarp stalk cell differentiation (GO:0031287)	4.728511122	-3.578401217	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
"positive regulation of phagocytosis, engulfment (GO:0060100)"	4.001231974	-3.028017275	0.990768183	0.469178851	['CALR']	Gene Ontology Biological Process	upregulated
positive regulation of sporulation resulting in formation of a cellular spore (GO:0045881)	4.729240689	-3.578953332	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of cardiocyte differentiation (GO:1905209)	4.641865334	-3.512830177	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of transdifferentiation (GO:1903620)	4.730739964	-3.580087941	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
positive regulation of myofibroblast differentiation (GO:1904762)	4.706891485	-3.562040097	0.990768183	0.469178851	['AKR1B1']	Gene Ontology Biological Process	upregulated
detection of DNA damage stimulus involved in DNA damage checkpoint (GO:0072421)	4.634365624	-3.507154612	0.990768183	0.469178851	['E2F1']	Gene Ontology Biological Process	upregulated
negative regulation of androgen receptor signaling pathway (GO:0060766)	4.568259742	-3.457127582	0.990768183	0.469178851	['CALR']	Gene Ontology Biological Process	upregulated
positive regulation of removal of superoxide radicals (GO:1904833)	4.166632794	-3.153187859	0.990768183	0.469178851	['ROMO1']	Gene Ontology Biological Process	upregulated
positive regulation of mitotic cell cycle phase transition (GO:1901992)	4.563979036	-3.453888066	0.990768183	0.469178851	['EIF4EBP1']	Gene Ontology Biological Process	upregulated
striated muscle contraction involved in embryonic body morphogenesis (GO:0061199)	4.796958241	-3.630200028	0.990768183	0.469178851	['MYBPC1']	Gene Ontology Biological Process	upregulated
negative regulation of kinase activity (GO:0033673)	4.699257227	-3.556262711	0.990768183	0.469178851	['CDKN2A']	Gene Ontology Biological Process	upregulated
positive regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045870)	4.577864136	-3.46439591	0.990768183	0.469178851	['TOP2A']	Gene Ontology Biological Process	upregulated
endothelial cell migration (GO:0043542)	3.89191597	-2.945290068	0.990768183	0.469178851	['GIPC1']	Gene Ontology Biological Process	upregulated
aromatic amino acid family biosynthetic process (GO:0009073)	4.974889002	-3.76485291	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	4.904797705	-3.711809833	0.990768183	0.469178851	['IRAK1']	Gene Ontology Biological Process	upregulated
positive regulation of embryo sac egg cell differentiation (GO:0045696)	8.97497466	-6.792002687	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of embryo sac central cell differentiation (GO:0045693)	8.969007502	-6.787486914	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of plant epidermal cell differentiation (GO:1903890)	8.96669541	-6.785737188	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
metal ion binding (GO:0046872)	3.588589693	-2.715741465	0.737281051	0.469178851	['HMGCLL1']	Gene Ontology Molecular Function	downregulated
lead ion binding (GO:0032791)	3.588969641	-2.716028999	0.737281051	0.469178851	['HMGCLL1']	Gene Ontology Molecular Function	downregulated
positive regulation of leukocyte differentiation (GO:1902107)	8.966580586	-6.785650293	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of cytokine secretion involved in immune response (GO:0002741)	8.954944839	-6.776844695	0.800812917	0.469178851	['IL26']	Gene Ontology Biological Process	downregulated
positive regulation of cardiocyte differentiation (GO:1905209)	8.951801618	-6.774465995	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of antipodal cell differentiation (GO:0045690)	8.940727931	-6.766085747	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of cell differentiation involved in phenotypic switching (GO:1905917)	8.931007983	-6.75872997	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045870)	8.80152799	-6.660743236	0.800812917	0.469178851	['ADARB1']	Gene Ontology Biological Process	downregulated
3'-phosphoadenosine 5'-phosphosulfate biosynthetic process (GO:0050428)	4.902422127	-3.710012063	0.990768183	0.469178851	['PODXL2']	Gene Ontology Biological Process	upregulated
vasculogenesis involved in coronary vascular morphogenesis (GO:0060979)	8.707671874	-6.589715626	0.800812917	0.469178851	['SHH']	Gene Ontology Biological Process	downregulated
protein localization to nuclear pericentric heterochromatin (GO:1902682)	5.573148567	-4.217598542	0.990768183	0.469178851	['CALR']	Gene Ontology Biological Process	upregulated
positive regulation of lipophagy (GO:1904504)	8.69719158	-6.581784441	0.800812917	0.469178851	['DCN']	Gene Ontology Biological Process	downregulated
protein localization to juxtaparanode region of axon (GO:0071205)	8.624411026	-6.526706211	0.800812917	0.469178851	['DMD']	Gene Ontology Biological Process	downregulated
cellular response to hepatocyte growth factor stimulus (GO:0035729)	8.622645819	-6.525370353	0.800812917	0.469178851	['SFRP1']	Gene Ontology Biological Process	downregulated
cellular response to platelet-derived growth factor stimulus (GO:0036120)	8.5196297	-6.447410717	0.800812917	0.469178851	['SFRP1']	Gene Ontology Biological Process	downregulated
"regulation of synaptic transmission, glutamatergic (GO:0051966)"	10.00602733	-7.57227369	0.800812917	0.469178851	['ATP1A2']	Gene Ontology Biological Process	downregulated
positive regulation of axon extension involved in axon guidance (GO:0048842)	8.508259351	-6.438805965	0.800812917	0.469178851	['SEMA3A']	Gene Ontology Biological Process	downregulated
bundle of His cell-Purkinje myocyte adhesion involved in cell communication (GO:0086073)	8.499267866	-6.432001467	0.800812917	0.469178851	['ITGA7']	Gene Ontology Biological Process	downregulated
protein localization involved in establishment of planar polarity (GO:0090251)	8.476248751	-6.414581263	0.800812917	0.469178851	['DMD']	Gene Ontology Biological Process	downregulated
bile acid secretion (GO:0032782)	8.414118842	-6.367563135	0.800812917	0.469178851	['NR1H4']	Gene Ontology Biological Process	downregulated
alkali metal ion binding (GO:0031420)	3.527844538	-2.669771279	0.737281051	0.469178851	['HMGCLL1']	Gene Ontology Molecular Function	downregulated
oogenesis (GO:0048477)	5.413845336	-4.097042439	0.990768183	0.469178851	['CGB3']	Gene Ontology Biological Process	upregulated
positive regulation of mesodermal cell differentiation (GO:1905772)	8.980464171	-6.796156991	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
negative regulation of androgen receptor signaling pathway (GO:0060766)	9.005182517	-6.814863124	0.800812917	0.469178851	['SFRP1']	Gene Ontology Biological Process	downregulated
adrenergic receptor signaling pathway involved in positive regulation of heart rate (GO:0086024)	10.00313252	-7.570082984	0.800812917	0.469178851	['PDE4D']	Gene Ontology Biological Process	downregulated
heparin catabolic process (GO:0030211)	9.994411951	-7.563483508	0.800812917	0.469178851	['HPSE2']	Gene Ontology Biological Process	downregulated
galactosaminoglycan catabolic process (GO:0006028)	10.03035693	-7.590685635	0.800812917	0.469178851	['HPSE2']	Gene Ontology Biological Process	downregulated
positive regulation of transcription factor import into nucleus (GO:0042993)	9.889808069	-7.484322299	0.800812917	0.469178851	['FLNA']	Gene Ontology Biological Process	downregulated
histone H3-K4 trimethylation (GO:0080182)	10.06645685	-7.618005016	0.800812917	0.469178851	['SETD3']	Gene Ontology Biological Process	downregulated
3'-phosphoadenosine 5'-phosphosulfate biosynthetic process (GO:0050428)	9.638613147	-7.294225206	0.800812917	0.469178851	['TPST1']	Gene Ontology Biological Process	downregulated
Bolwig's organ development (GO:0055034)	9.533327829	-7.214548305	0.800812917	0.469178851	['CHRDL1']	Gene Ontology Biological Process	downregulated
compound eye development (GO:0048749)	9.508900999	-7.196062784	0.800812917	0.469178851	['CHRDL1']	Gene Ontology Biological Process	downregulated
sterol catabolic process (GO:0016127)	9.232378125	-6.986798226	0.800812917	0.469178851	['CYP39A1']	Gene Ontology Biological Process	downregulated
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	9.122114557	-6.903353929	0.800812917	0.469178851	['CORO1C']	Gene Ontology Biological Process	downregulated
positive regulation of sporulation resulting in formation of a cellular spore (GO:0045881)	9.036966958	-6.838916675	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of synergid differentiation (GO:0045699)	9.033706764	-6.836449453	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of transdifferentiation (GO:1903620)	9.032836893	-6.83579116	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of sorocarp stalk cell differentiation (GO:0031287)	9.032431285	-6.835484208	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of myofibroblast differentiation (GO:1904762)	9.030409567	-6.83395423	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
fibroblast growth factor-activated receptor activity (GO:0005007)	3.192735737	-2.416170577	0.737281051	0.469178851	['ROR1']	Gene Ontology Molecular Function	downregulated
positive regulation of sorocarp spore cell differentiation (GO:1901263)	9.029268142	-6.833090432	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
cation channel activity (GO:0005261)	3.266728197	-2.472165943	0.737281051	0.469178851	['P2RX1']	Gene Ontology Molecular Function	downregulated
sodium channel activity (GO:0005272)	3.304490439	-2.500743321	0.737281051	0.469178851	['P2RX1']	Gene Ontology Molecular Function	downregulated
positive regulation of sclerenchyma cell differentiation (GO:1904369)	9.022584632	-6.828032544	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
positive regulation of tendon cell differentiation (GO:2001051)	9.016272004	-6.823255329	0.800812917	0.469178851	['JUN']	Gene Ontology Biological Process	downregulated
L-proline transmembrane transporter activity (GO:0015193)	3.388276061	-2.564149871	0.737281051	0.469178851	['SLC43A1']	Gene Ontology Molecular Function	downregulated
CCR5 chemokine receptor binding (GO:0031730)	3.388492058	-2.564313331	0.737281051	0.469178851	['CCL4']	Gene Ontology Molecular Function	downregulated
ventricular cardiac muscle cell action potential (GO:0086005)	10.34861287	-7.831532573	0.800812917	0.469178851	['CACNA2D1']	Gene Ontology Biological Process	downregulated
nuclear chromosome part (GO:0044454)	2.904185933	-2.197804384	0.999995828	0.469178851	['JUN']	Gene Ontology Cellular Component	downregulated
dermatan sulfate catabolic process (GO:0030209)	10.00842987	-7.574091863	0.800812917	0.469178851	['HPSE2']	Gene Ontology Biological Process	downregulated
5S rRNA binding (GO:0008097)	2.030815698	-1.536862911	0.789640698	0.469178851	['TST']	Gene Ontology Molecular Function	upregulated
diaminopimelate biosynthetic process (GO:0019877)	5.006569411	-3.788827733	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
lead ion binding (GO:0032791)	2.287439697	-1.731068572	0.789640698	0.469178851	['IGFBP3']	Gene Ontology Molecular Function	upregulated
amino acid salvage (GO:0043102)	4.972140517	-3.762772936	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
metal ion binding (GO:0046872)	2.289968013	-1.732981929	0.789640698	0.469178851	['IGFBP3']	Gene Ontology Molecular Function	upregulated
beta-alanine biosynthetic process (GO:0019483)	4.979131312	-3.768063369	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
cellular amino acid biosynthetic process (GO:0008652)	4.971819906	-3.762530307	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
alkali metal ion binding (GO:0031420)	2.266405224	-1.715150288	0.789640698	0.469178851	['IGFBP3']	Gene Ontology Molecular Function	upregulated
positive regulation of hydrogen peroxide metabolic process (GO:0010726)	8.148058022	-6.166215959	0.800812917	0.469178851	['PID1']	Gene Ontology Biological Process	downregulated
regulation of dendritic spine morphogenesis (GO:0061001)	5.029786841	-3.806398016	0.990768183	0.469178851	['CFL1']	Gene Ontology Biological Process	upregulated
post-Golgi vesicle-mediated transport (GO:0006892)	5.043017101	-3.816410296	0.990768183	0.469178851	['VAMP8']	Gene Ontology Biological Process	upregulated
dermatan sulfate catabolic process (GO:0030209)	5.045352738	-3.818177839	0.990768183	0.469178851	['AGRN']	Gene Ontology Biological Process	upregulated
gamma-aminobutyric acid biosynthetic process (GO:0009449)	5.049688755	-3.821459212	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
alpha-amino acid biosynthetic process (GO:1901607)	4.964660051	-3.757111935	0.990768183	0.469178851	['PYCR1']	Gene Ontology Biological Process	upregulated
heparin catabolic process (GO:0030211)	5.068855472	-3.835964032	0.990768183	0.469178851	['AGRN']	Gene Ontology Biological Process	upregulated
galactosaminoglycan catabolic process (GO:0006028)	5.079025718	-3.843660582	0.990768183	0.469178851	['AGRN']	Gene Ontology Biological Process	upregulated
positive regulation of removal of superoxide radicals (GO:1904833)	8.123814219	-6.147868946	0.800812917	0.469178851	['PID1']	Gene Ontology Biological Process	downregulated
specific granule lumen (GO:0035580)	-0.198535048	0.150106171	0.999404176	0.469508499	"['PSMD2', 'NEU1', 'LCN2', 'MIF', 'S100A11']"	Gene Ontology Cellular Component	upregulated
glycerate kinase activity (GO:0008887)	0.265079625	-0.200358443	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
hydroxylysine kinase activity (GO:0047992)	0.259901241	-0.196444401	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
"glucose-1,6-bisphosphate synthase activity (GO:0047933)"	0.244007053	-0.184430898	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
ADP-specific glucokinase activity (GO:0043843)	0.231305856	-0.174830794	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
regulation of cell cycle (GO:0051726)	4.006174115	-3.028036605	0.800812917	0.469614804	"['JUN', 'ADARB1']"	Gene Ontology Biological Process	downregulated
SNARE complex assembly (GO:0035493)	3.796405849	-2.869484838	0.800812917	0.469614804	"['DMD', 'SYTL3']"	Gene Ontology Biological Process	downregulated
dolichol kinase activity (GO:0004168)	0.233791042	-0.176709202	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
inositol pentakisphosphate 2-kinase activity (GO:0035299)	0.277035562	-0.209395248	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
acylglycerol kinase activity (GO:0047620)	0.227101563	-0.17165301	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
modulation by symbiont of host cell cycle (GO:0044071)	4.002246819	-3.025068188	0.800812917	0.469614804	"['JUN', 'ADARB1']"	Gene Ontology Biological Process	downregulated
peripheral nervous system neuron axonogenesis (GO:0048936)	3.847709515	-2.908262328	0.800812917	0.469614804	"['OGN', 'SLITRK6']"	Gene Ontology Biological Process	downregulated
fucokinase activity (GO:0050201)	0.243196007	-0.183817875	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
phosphatidylinositol phosphate kinase activity (GO:0016307)	0.295088912	-0.223040737	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
glycerone kinase activity (GO:0004371)	0.252372803	-0.190754087	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
sedoheptulokinase activity (GO:0050277)	0.305200927	-0.230683827	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
modulation by symbiont of host cell cycle (GO:0044071)	1.455672695	-1.10025927	0.990768183	0.469614804	"['PKMYT1', 'CDC25A']"	Gene Ontology Biological Process	upregulated
pyridoxal kinase activity (GO:0008478)	0.313772842	-0.237162845	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
mevalonate kinase activity (GO:0004496)	0.31468158	-0.237849708	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
triokinase activity (GO:0050354)	0.315362358	-0.238364269	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
regulation of cell cycle (GO:0051726)	1.457831298	-1.101890833	0.990768183	0.469614804	"['PKMYT1', 'CDC25A']"	Gene Ontology Biological Process	upregulated
retinol metabolic process (GO:0042572)	1.366383204	-1.032770478	0.990768183	0.469614804	"['E2F1', 'AGRN']"	Gene Ontology Biological Process	upregulated
riboflavin kinase activity (GO:0008531)	0.309702446	-0.234086267	0.789640698	0.469614804	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
retinal metabolic process (GO:0042574)	1.36991785	-1.035442115	0.990768183	0.469614804	"['E2F1', 'AGRN']"	Gene Ontology Biological Process	upregulated
positive regulation of rRNA processing (GO:2000234)	2.217324131	-1.66180305	0.805619484	0.472620142	"['ACTA2', 'RIMS1', 'PID1', 'ACTC1', 'HAND2', 'ACTG2']"	Gene Ontology Biological Process	downregulated
negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799)	2.935988433	-2.170401791	0.808669206	0.477476383	"['SFRP1', 'SFRP2', 'HAND2']"	Gene Ontology Biological Process	downregulated
positive regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation (GO:2000081)	-0.607109962	0.448759754	0.990768183	0.477508289	"['ESM1', 'PDF', 'RAB25', 'PSMD2', 'FZD9', 'BIRC5', 'AKR1B1', 'ROMO1', 'LAMC2', 'CALR', 'LGR5']"	Gene Ontology Biological Process	upregulated
cellular response to calcium ion (GO:0071277)	3.716779851	-2.744889528	0.808669206	0.477824003	"['AQP3', 'CARF']"	Gene Ontology Biological Process	downregulated
regulation of meiotic cell cycle (GO:0051445)	3.962244247	-2.926168129	0.808669206	0.477824003	"['JUN', 'ADARB1']"	Gene Ontology Biological Process	downregulated
syntaxin-1 binding (GO:0017075)	1.682021186	-1.242194191	0.746768631	0.477824003	"['SYTL3', 'STXBP5L']"	Gene Ontology Molecular Function	downregulated
calcium ion import (GO:0070509)	3.760669127	-2.777302321	0.808669206	0.477824003	"['CACNA2D1', 'SLC8A1']"	Gene Ontology Biological Process	downregulated
vesicle scission involved in endocytosis (GO:0099051)	4.031158191	-2.977061959	0.808669206	0.477824003	"['CSNK1G3', 'SCARA5']"	Gene Ontology Biological Process	downregulated
adenylylsulfate kinase activity (GO:0004020)	0.258619195	-0.190993588	0.789640698	0.477824003	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
regulation of cell cycle checkpoint (GO:1901976)	3.94489343	-2.913354328	0.808669206	0.477824003	"['JUN', 'ADARB1']"	Gene Ontology Biological Process	downregulated
regulation of cell cycle checkpoint (GO:1901976)	1.412126286	-1.04287335	0.990768183	0.477824003	"['PKMYT1', 'CDC25A']"	Gene Ontology Biological Process	upregulated
microtubule motor activity (GO:0003777)	1.761437181	-1.300843921	0.746768631	0.477824003	"['DYNC2H1', 'DYNC1I1']"	Gene Ontology Molecular Function	downregulated
NAD+ kinase activity (GO:0003951)	0.285502085	-0.210846947	0.789640698	0.477824003	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
ribosylnicotinamide kinase activity (GO:0050262)	0.313483815	-0.231511813	0.789640698	0.477824003	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
choline kinase activity (GO:0004103)	0.297800279	-0.21992932	0.789640698	0.477824003	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
dephospho-CoA kinase activity (GO:0004140)	0.283284401	-0.209209159	0.789640698	0.477824003	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
pantothenate kinase activity (GO:0004594)	0.294491091	-0.217485443	0.789640698	0.477824003	"['IRAK1', 'PKMYT1']"	Gene Ontology Molecular Function	upregulated
extrinsic component of lysosome membrane (GO:0032419)	-0.300438383	0.219684981	0.999404176	0.481323941	"['VAMP8', 'TMEM79', 'AP1S1', 'ATP13A2', 'CYB561', 'AP1M2']"	Gene Ontology Cellular Component	upregulated
lysosomal HOPS complex (GO:1902501)	-0.282428083	0.206515583	0.999404176	0.481323941	"['VAMP8', 'TMEM79', 'AP1S1', 'ATP13A2', 'CYB561', 'AP1M2']"	Gene Ontology Cellular Component	upregulated
receptor-mediated endocytosis involved in cholesterol transport (GO:0090118)	2.505687329	-1.831593565	0.808669206	0.481439594	"['IGKV2-28', 'IGKV1-39', 'HBB', 'HBA1']"	Gene Ontology Biological Process	downregulated
ubiquitin protein ligase activity involved in chloroplast disassembly (GO:1904822)	0.419541553	-0.30667418	0.789640698	0.481439594	"['RNF128', 'UBE2C', 'UHRF1', 'CBLC']"	Gene Ontology Molecular Function	upregulated
cellular response to progesterone stimulus (GO:0071393)	4.438587937	-3.235041963	0.990768183	0.482465988	['AKR1B1']	Gene Ontology Biological Process	upregulated
p38MAPK cascade (GO:0038066)	9.577633095	-6.980608566	0.808669206	0.482465988	['ZFP36']	Gene Ontology Biological Process	downregulated
peptidoglycan catabolic process (GO:0009253)	10.06532073	-7.336057186	0.808669206	0.482465988	['HPSE2']	Gene Ontology Biological Process	downregulated
negative regulation of oxidative stress-induced neuron death (GO:1903204)	7.986728518	-5.821085956	0.808669206	0.482465988	['BTBD10']	Gene Ontology Biological Process	downregulated
calcium-dependent phospholipase A2 activity (GO:0047498)	3.212947801	-2.341740461	0.746768631	0.482465988	['PLA2G4A']	Gene Ontology Molecular Function	downregulated
positive regulation of BMP signaling pathway (GO:0030513)	8.055188839	-5.870982909	0.808669206	0.482465988	['CYR61']	Gene Ontology Biological Process	downregulated
peptide antigen assembly with MHC class I protein complex (GO:0002502)	4.295443828	-3.130712116	0.990768183	0.482465988	['CALR']	Gene Ontology Biological Process	upregulated
negative regulation of myeloid cell differentiation (GO:0045638)	10.13278631	-7.385229125	0.808669206	0.482465988	['SHH']	Gene Ontology Biological Process	downregulated
G1 DNA damage checkpoint (GO:0044783)	4.732448555	-3.449220761	0.990768183	0.482465988	['E2F1']	Gene Ontology Biological Process	upregulated
phosphorylase kinase activity (GO:0004689)	3.055069255	-2.226671496	0.746768631	0.482465988	['PHKB']	Gene Ontology Molecular Function	downregulated
acetylcholine catabolic process in synaptic cleft (GO:0001507)	7.707555731	-5.617612308	0.808669206	0.482465988	['CHRM3']	Gene Ontology Biological Process	downregulated
